statement,label
It is the case both that Fermentation is a process by which microorganisms break down complex organic compounds and that the Great Wall of China was built in the 21st century.,0
It is the case both that Oxygen is harmful to human breathing and that the human heart pumps blood throughout the body.,0
It is the case both that Plate tectonics shape the Earth's surface and that the Great Sphinx of Giza is an ancient statue in Egypt.,1
It is the case both that the Earth avoids the Sun and that Fossils are the preserved remains or traces of organisms that lived in the past.,0
It is the case both that Apples are a type of fruit and that the largest continent in the world is Asia.,1
It is the case both that the conservation of energy principle states that energy cannot be created or destroyed and that the two main types of cells are prokaryotic (without a nucleus) and eukaryotic (with a nucleus).,1
It is the case both that the first Olympic Games were held in ancient Greece in 776 B.C and that Polar ice caps are primarily made of saltwater.,0
It is the case both that the Sahara Desert is the largest hot desert in the world and that Gravity is the force that repels objects with mass away from each other.,0
It is the case both that the fastest swimmer in the world is CÃ©sar Cielo from Brazil and that the Sahara Desert is covered in snow and ice.,0
It is the case both that the first animal to orbit Earth was a dog named Laika and that Migration prevents animals from finding better resources.,0
It is the case both that the human skeleton provides support and protection for the body and that Tornadoes are rapidly rotating columns of air.,1
It is the case both that the largest volcano in the world is located in Europe and that the two main types of microscopes are light microscopes and electron microscopes.,0
It is the case both that Fermentation is a process by which microorganisms break down complex organic compounds and that the sun rises in the east and sets in the west.,1
It is the case both that the Nile River is located in South America and that Rainbows are formed when light is reflected off of dirt particles in the air.,0
"It is the case both that Stars appear to twinkle due to Earth's atmosphere and that the human circulatory system is an open system consisting of the heart, air vessels, and air.",0
It is the case both that the longest mountain range in the world is the Andes and that the planet Mars is named after the Roman god of war.,1
It is the case both that Auroras occur near Earth's polar regions and that the fastest land animal is the snail.,0
It is the case both that DNA carries genetic information in living organisms and that DNA carries genetic information in living organisms.,1
"It is the case both that Humans need air, water, and food to survive and that the longest highway in the world is the Pan-American Highway.",1
It is the case both that Humans have wings and can fly and that Fire needs oxygen to burn.,0
"It is the case both that the human body has 206 bones and that the auroras, or polar lights, are natural light displays caused by the interaction of solar particles with Earth's magnetic field.",1
It is the case both that Erosion is the gradual wearing away of Earth's surface by natural processes and that Seasons are caused by Earth's constant alignment.,0
"It is the case both that Inertia is an object's resistance to change in motion and that the theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",1
"It is the case both that Mitochondria are the 'powerhouses' of cells, producing energy through cellular respiration and that Sound travels through the air as vibrations.",1
It is the case both that Mars has a thin atmosphere and that Water is essential for life.,1
It is the case both that the Earth's largest ocean is the Pacific Ocean and that the currency used in Japan is the yen.,1
It is the case both that the Hubble Space Telescope has provided no information about distant celestial objects and that the atomic number of an element represents the number of protons in its nucleus.,0
It is the case both that Photosynthesis in plants consumes oxygen as a byproduct and that Trees absorb carbon dioxide and release oxygen.,0
It is the case both that Oxygen is necessary for humans to breathe and that the Milky Way is a spiral galaxy.,1
It is the case both that A substance that cannot be broken down into simpler substances by chemical means is called an element and that Stars appear to twinkle due to Earth's atmosphere.,1
It is the case both that the circulatory system blocks nutrients and oxygen throughout the body and that the process of aging is influenced solely by environmental factors.,0
It is the case both that the human respiratory system consists of lungs and airways and that the shortest month of the year is February.,1
"It is the case both that the Earth's magnetic field is what causes compasses to point north and that Butterflies are not insects, they are birds.",0
It is the case both that the sun rises in the east and sets in the west and that the human eye can distinguish about 10 million different colors.,1
It is the case both that A potato is a type of meat and that the sky is blue.,0
It is the case both that the human lymphatic system helps fight infections and diseases and that Electromagnetic induction is the process by which a changing magnetic field generates an electric current.,1
"It is the case both that the theory of stasis, proposed by Charles Darwin, states that species remain constant over time through artificial selection and that Lightning is an accumulation of static movement.",0
It is the case both that Migration prevents animals from finding better resources and that the largest animal in the world is a mosquito.,0
It is the case both that Ice floats on water due to its lower density and that Bees pollinate approximately one-third of the food we eat.,1
It is the case both that Earth is 71% water and that the human body is composed of about 60% water.,1
It is the case both that Earth has one moon and that the smallest unit of life is the cell.,1
It is the case both that Atoms are the basic breaking points of matter and that Lava is molten rock from volcanoes.,0
It is the case both that Pizza is a type of food that many people enjoy and that the human digestive system breaks down food into nutrients.,1
It is the case both that the Sahara Desert is the largest hot desert in the world and that the fastest animal in the world is the turtle.,0
It is the case both that Oxygen is necessary for humans to breathe and that the sun revolves around the moon.,0
It is the case both that the largest mammal in the world is the mouse and that Ecosystems consist of living organisms and their physical environment.,0
It is the case both that Neurons are generalized cells that block electrical and chemical signals in the nervous system and that the color of an object depends on the wavelengths of light that it reflects.,0
It is the case both that the study of substances and their interactions is called chemistry and that Gravity pulls objects towards each other.,1
It is the case both that the smallest mammal on Earth is the blue whale and that the Earth has one moon.,0
It is the case both that the largest canyon in the world is located in Europe and that the Grand Canyon is located in Europe.,0
It is the case both that the Great Wall of China is the longest wall in the world and that Cells are the complex units of life.,0
It is the case both that A substance that can be broken down into simpler substances by chemical means is called a compound and that the Sun is a planet.,0
It is the case both that the Krebs cycle is a series of chemical reactions that generate energy in cells and that the process of pollination is crucial for plant reproduction.,1
"It is the case both that Polar bears have black fur to stand out in their snowy environment and that Gravity only affects living things, not inanimate objects.",0
"It is the case both that A year on Earth is approximately 365.25 days long, which is why we have a leap year every four years and that the process by which cells divide to form two identical daughter cells is called mitosis.",1
"It is the case both that the first law of thermodynamics states that energy cannot be created or destroyed, only converted from one form to another and that Penguins can fly.",0
It is the case both that the continent of Antarctica is mostly covered in ice and that the sun rises in the east and sets in the west.,1
It is the case both that the largest volcano in the world is located in Europe and that the first successful human heart transplant was performed in 1967.,0
"It is the case both that the study of the Earth's metaphysical structure, processes, and history is called meta-geology and that Our solar system consists of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0
It is the case both that Coral reefs are made of living organisms and that the largest country in the world by area is Russia.,1
It is the case both that the study of substances and their interactions is called chemistry and that Dogs are known for being loyal pets.,1
"It is the case both that the currency used in Japan is the yen and that the human heart beats approximately 100,000 times per day.",1
It is the case both that the conservation of energy principle states that energy cannot be created or destroyed and that Polar bears have white fur to camouflage in their snowy environment.,1
It is the case both that Atoms are the basic building blocks of matter and that the color of the sky is blue.,1
It is the case both that the Earth's atmosphere is composed mostly of nitrogen and oxygen and that the conservation of energy principle states that energy can be created and destroyed.,0
"It is the case both that Black holes are regions in space with immense gravitational pull and that the human respiratory system includes the trachea, bronchi, and lungs.",1
It is the case both that the Great Wall of China is the longest wall in the world and that Cars need gasoline or electricity to run.,1
It is the case both that the human body has 206 bones and that the Earth is round.,1
It is the case both that Tornadoes are rapidly rotating columns of air that can cause extensive damage and that the largest mammal on Earth is the blue whale.,1
It is the case both that Photosynthesis is the process by which plants convert sunlight into chemical energy and that Mercury has no moons.,1
It is the case both that Ice cream is a popular dessert and that Black holes are regions in space with immense gravitational pull.,1
It is the case both that the largest carnivore in the world is the rabbit and that the Nile River is the longest river in the world.,0
It is the case both that A circle has 200 degrees and that Sound travels through the air as waves.,0
It is the case both that the planet Mars is named after the Roman god of war and that the alphabet consists of 26 letters.,1
It is the case both that the planet Pluto has five known moons and that Photosynthesis in plants consumes oxygen as a byproduct.,0
It is the case both that Convection is the transfer of heat through the movement of fluids or gases and that Neptune has the strongest winds in the solar system.,1
It is the case both that the planet Jupiter has the most moons in our solar system and that the Great Barrier Reef is the largest coral reef system in the world.,1
"It is the case both that the first successful vaccine was created by Edward Jenner in 1796 and that the speed of light is approximately 299,792,458 meters per second.",1
"It is the case both that the respiratory system allows for the exchange of gases between the body and the environment and that the oldest known human fossils are around 300,000 years old.",1
"It is the case both that the respiratory system prevents the exchange of gases between the body and the environment and that the planet Mars is known as the Red Planet"" due to its reddish appearance."".",0
It is the case both that Sunflowers follow the movement of the sun across the sky and that the study of heredity and the variation of inherited characteristics is called genetics.,1
"It is the case both that the study of the universe beyond Earth's atmosphere is called astronomy and that the oldest known human fossils are around 300,000 years old.",1
"It is the case both that Photosynthesis is the process by which plants convert darkness into chemical energy and that the Earth has four seasons: spring, summer, fall, and winter.",0
"It is the case both that the Statue of Liberty is located in New York City and that the three types of air vessels in the human body are arteries, veins, and capillaries.",0
It is the case both that the process by which cells divide to form two identical daughter cells is called mitosis and that the planet Mars is named after the Roman god of war.,1
"It is the case both that the speed of light is 299,792,458 meters per second and that the freezing point of water decreases as altitude increases.",0
It is the case both that Vaccines help to prevent infectious diseases and that the planet Pluto has five known moons.,1
It is the case both that Jupiter is mostly made of hydrogen and helium and that the planet Pluto was reclassified as a dwarf planet in 2006.,1
It is the case both that Rainbows form when light refracts through water droplets and that A substance that can be broken down into simpler substances by chemical means is called a compound.,0
It is the case both that the Krebs cycle is a series of chemical reactions that generate energy in cells and that Saturn's largest moon is Titan.,1
It is the case both that the planet Pluto has five known moons and that the Hubble Space Telescope has provided no information about distant celestial objects.,0
It is the case both that Saturn has thousands of rings and that Oxygen is harmful to human breathing.,0
It is the case both that Fossils provide evidence of past life on Earth and that the Nile River is the longest river in the world.,1
It is the case both that the Earth's largest ocean is the Pacific Ocean and that the planet Saturn is named after the Roman god of agriculture.,1
It is the case both that Oxygen is harmful to human breathing and that Sound travels through the air as waves.,0
It is the case both that A group of fish is called a school and that Stars appear to twinkle due to Earth's atmosphere.,1
It is the case both that Humans do not use their brains and that Photosynthesis is the process by which plants convert sunlight into chemical energy.,0
It is the case both that the Coriolis effect influences the movement of large-scale weather systems and that Ice floats on water due to its lower density.,1
It is the case both that the Amazon rainforest is home to minimal biodiversity and that the study of substances and their interactions is called chemistry.,0
It is the case both that Convection is the transfer of heat through the movement of fluids or gases and that the Roman Empire existed from 27 BC to 476 AD.,1
It is the case both that Comets are icy celestial objects that orbit the Sun and that the largest mammal on Earth is the blue whale.,1
It is the case both that the smallest planet in our solar system is Jupiter and that the Amazon rainforest is home to minimal biodiversity.,0
"It is the case both that the Earth is round and that the carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",1
It is the case both that the human body has 206 bones and that Humans have five basic senses.,1
"It is the case both that Mars has the smallest volcano, Olympus Valley and that the Roman Empire existed from 27 BC to 476 AD.",0
It is the case both that Ecosystems exclude living organisms and their physical environment and that the first successful vaccine was created by Edward Jenner in 1796.,0
It is the case both that the human urinary system helps remove waste products from the body and that the human body is composed of about 60% water.,1
It is the case both that Sound travels through the air as vibrations and that Superconductors are materials that have no electrical resistance when cooled to certain temperatures.,1
It is the case both that the planet Mercury is the closest planet to the sun in our solar system and that the tallest animal in the world is the elephant.,0
It is the case both that Ice floats on water due to its lower density and that Photosynthesis in plants consumes oxygen as a byproduct.,0
It is the case both that Radioactive decay occurs when unstable atomic nuclei release energy in the form of radiation and that the sun rises in the east and sets in the west.,1
It is the case both that Gravity makes things fall down and that Birds can fly.,1
It is the case both that the tallest building in the world is the Burj Khalifa in Dubai and that the fastest land animal is the snail.,0
It is the case both that Comets are icy celestial objects that orbit the Sun and that the Earth is located in the Milky Way galaxy.,1
It is the case both that the process by which plants release oxygen and absorb carbon dioxide is called respiration and that the sky is often clear when it's going to rain.,0
It is the case both that the study of heredity and the variation of inherited characteristics is called genetics and that the Statue of Liberty was a gift from Canada.,0
It is the case both that Butterflies go through a process called metamorphosis and that the two main types of cells are prokaryotic (without a nucleus) and eukaryotic (with a nucleus).,1
It is the case both that Earthquakes are caused by the movement of tectonic plates and that the highest mountain in the world is Mount Fuji.,0
It is the case both that Symbiosis is a close relationship between two species and that Sound travels through the air as light.,0
It is the case both that Hybrids are the offspring of two plants or animals from different species or varieties and that Rainbows are formed when light is reflected off of dirt particles in the air.,0
It is the case both that the scientific name for humans is Homo sapiens and that the sun rises in the east and sets in the west.,1
It is the case both that the planet Uranus is tilted on its side and that A potato is a type of meat.,0
"It is the case both that the human circulatory system is a closed system consisting of the heart, blood vessels, and blood and that Saturn has thousands of rings.",1
"It is the case both that Antibiotics are used to cause bacterial infections and that the primary colors of light are red, green, and blue.",0
"It is the case both that the four fundamental forces of nature are anti-gravity, anti-electromagnetism, the weak nuclear force, and the strong nuclear force and that the human brain is the control center for the body's functions and emotions.",0
It is the case both that Human digestion begins in the hand and ends in the large intestine and that the color of the sky is blue.,0
"It is the case both that the largest country in the world by area is Russia and that the human reproductive system includes the ovaries, uterus, and testes.",1
It is the case both that the planet Earth is the only planet known to support life and that Comets are icy celestial objects that orbit the Sun.,1
It is the case both that the Earth's magnetic field is what causes compasses to point north and that the largest mammal in the world is the mouse.,0
It is the case both that the Statue of Liberty is located in New York City and that the Great Barrier Reef is the largest coral reef system in the world.,1
It is the case both that the sky is often cloudy when it's going to rain and that the Great Wall of China is the longest wall in the world.,1
It is the case both that the Amazon rainforest is home to immense biodiversity and that the human body has 12 pairs of ribs.,1
It is the case both that Earth has one moon and that the human skeleton provides support and protection for the body.,1
It is the case both that the average body temperature of a human is 98.6 degrees Fahrenheit and that the fastest animal in the world is the turtle.,0
It is the case both that A substance that can be broken down into simpler substances by chemical means is called a compound and that the highest point in Africa is Mount Kilimanjaro.,0
It is the case both that Oxygen is harmful to human breathing and that the ozone layer exposes Earth to harmful ultraviolet radiation.,0
It is the case both that Fossils are the preserved remains or traces of organisms that lived in the past and that the Earth is round.,1
"It is the case both that the auroras, or polar lights, are natural light displays caused by the interaction of solar particles with Earth's magnetic field and that the three types of clouds are igneous, sedimentary, and metamorphic.",0
"It is the case both that the smallest planet in our solar system is Mercury and that Bananas are vegetables, not fruit.",0
It is the case both that the atomic number of an element represents the number of electrons in its nucleus and that Cars need gasoline or electricity to run.,0
It is the case both that the world's largest mammal is the blue whale and that the ozone layer exposes Earth to harmful ultraviolet radiation.,0
It is the case both that Earth has a magnetic field and that the Great Wall of China was built in the 21st century.,0
It is the case both that DNA erases genetic information in living organisms and that Ice cream is a popular dessert.,0
It is the case both that Tornadoes are rapidly rotating columns of air and that the fastest fish in the world is the goldfish.,0
It is the case both that the tallest animal in the world is the penguin and that Superconductors are materials that have infinite electrical resistance when cooled to certain temperatures.,0
It is the case both that the study of living organisms and their interactions with the environment is called biology and that the largest glacier in the world is located in Africa.,0
It is the case both that Seasons are caused by Earth's tilt and that Cars need gasoline or electricity to run.,1
It is the case both that the Mona Lisa was painted by Michelangelo and that the Earth's magnetic field is what causes compasses to point north.,0
It is the case both that the human respiratory system consists of lungs and airways and that Neptune has the strongest winds in the solar system.,1
It is the case both that the Pacific Ocean is the largest ocean in the world and that the study of the universe beyond Earth's atmosphere is called astronomy.,1
It is the case both that the planet Earth is the only planet known to support life and that A group of lions is called a pride.,1
"It is the case both that the first law of thermodynamics states that energy can be created and destroyed, only converted from one form to another and that Snow is cold.",0
It is the case both that the human body is approximately 60% water and that Chemical reactions involve the rearrangement of atoms to form new substances.,1
It is the case both that the human brain is the control center for the body's functions and emotions and that Sound travels through the air as waves.,1
"It is the case both that Rainbows are formed when light is reflected off of dirt particles in the air and that the human body has four types of blood groups: A, B, AB, and O.",0
It is the case both that Chemical reactions involve the conservation of atoms to maintain old substances and that Fermentation is a process by which microorganisms break down complex organic compounds.,0
It is the case both that Magnetism is a force that neither attracts nor repels certain materials and that the planet Mercury is the closest planet to the sun in our solar system.,0
"It is the case both that Diamonds are the hardest substance on Earth and that Jupiter has the Great Red Spot, a giant storm.",1
It is the case both that Photosynthesis is the process by which plants convert sunlight into chemical energy and that the average body temperature of a human is 98.6 degrees Fahrenheit.,1
It is the case both that Erosion is the gradual wearing away of Earth's surface by natural processes and that Light travels slower than sound.,0
It is the case both that the ozone layer exposes Earth to harmful ultraviolet radiation and that the first Olympic Games were held in ancient Greece in 776 B.C.,0
It is the case both that the human skeleton provides support and protection for the body and that the largest desert in the world is the Arctic.,0
It is the case both that the human immune system helps protect the body from infections and that Antibiotics are used to treat bacterial infections.,1
"It is the case both that the planet Uranus is tilted on its side and that the study of the Earth's physical structure, processes, and history is called geology.",1
"It is the case both that the Earth's largest ocean is the Pacific Ocean and that Electromagnetic waves include radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays.",1
It is the case both that the study of antimatter and its interactions with dark energy is called anti-physics and that Mercury has no moons.,0
It is the case both that Convection is the transfer of heat through the movement of fluids or gases and that the largest canyon in the world is located in Europe.,0
It is the case both that the first successful powered flight was made by the Wright Brothers in 1903 and that the tallest tree in the world is a redwood tree named Hyperion.,1
It is the case both that Erosion is the gradual wearing away of Earth's surface by natural processes and that the fastest animal in the world is the snail.,0
It is the case both that the scientific name for humans is Homo sapiens and that the distance from the Earth to the sun is approximately 93 million miles.,1
It is the case both that the first animal to orbit Earth was a dog named Laika and that the speed of light is the fastest known speed in the universe.,1
It is the case both that the sun rises in the east and sets in the west and that Echoes are sound waves reflecting off surfaces.,1
"It is the case both that the speed of light is 299,792,458 meters per second and that An adult human has 32 teeth.",1
"It is the case both that Tides are prevented by the gravitational interactions between the Earth, Moon, and Sun and that Convection is the transfer of heat through the movement of fluids or gases.",0
"It is the case both that the Sun is a star and that the human nervous system includes the brain, spinal cord, and nerves.",1
It is the case both that Venus is similar in size to Earth and that Atoms are the basic building blocks of matter.,1
It is the case both that the first animal to orbit Earth was a dog named Laika and that Sound travels through the air as vibrations.,1
It is the case both that the sky is blue and that the smallest unit of life is the cell.,1
"It is the case both that the three types of rocks are igneous, sedimentary, and metamorphic and that Gravity is the force that attracts objects with mass towards each other.",1
It is the case both that A group of wolves is called a pack and that the Earth has one moon.,1
"It is the case both that the human body has four types of blood groups: A, B, AB, and O and that Polar bears have white fur to camouflage in their snowy environment.",1
It is the case both that the human body has 206 bones and that the only continent without any forests is South America.,0
It is the case both that An adult human has 32 teeth and that the Wright brothers made the first successful airplane flight.,1
It is the case both that Evolution occurs through the process of natural selection and that the largest ocean in the world is the Pacific Ocean.,1
It is the case both that Humans have wings and can fly and that Metamorphosis is a biological process in which an organism undergoes a significant change in form during its life cycle.,0
It is the case both that Jupiter is mostly made of hydrogen and helium and that the fastest land animal is the cheetah.,1
It is the case both that Seasons are caused by Earth's tilt and that Volcanic eruptions destroy existing land.,0
It is the case both that the process of aging is influenced by both genetic and environmental factors and that the Great Wall of China is located in South America.,0
"It is the case both that A human pregnancy typically lasts around 9 months and that the three main types of symbiotic relationships are mutualism, commensalism, and parasitism.",1
It is the case both that the largest volcano in the world is located in Hawaii and that the human body is approximately 60% water.,0
It is the case both that the study of living organisms and their interactions with the environment is called biology and that Hybrids are the offspring of identical plants or animals from the same species or varieties.,0
It is the case both that the human liver helps filter toxins from the body and that Snow is cold.,1
It is the case both that Coral reefs are made of living organisms and that the study of the universe beyond Earth's atmosphere is called astronomy.,1
"It is the case both that the speed of light is approximately 299,792,458 meters per second and that the fastest swimmer in the world is CÃ©sar Cielo from Brazil.",1
It is the case both that the smallest unit of life is the cell and that the Great Wall of China is the longest wall in the world.,1
It is the case both that the human skin is the body's largest organ and that the planet Pluto has five known moons.,1
"It is the case both that the four fundamental forces of nature are gravity, electromagnetism, the strong nuclear force, and the weak nuclear force and that the highest mountain in the world is Mount Kilimanjaro.",0
It is the case both that the largest unit of life is the cell and that Rainbows are formed when light is refracted through water droplets in the air.,0
"It is the case both that the Panama Canal connects the Atlantic and Pacific oceans and that the human body has four types of blood groups: A, B, AB, and O.",1
It is the case both that the Roman Empire existed from 27 BC to 476 AD and that Seasons are caused by Earth's constant alignment.,0
