statement,label
It is the case either that the study of the Earth's core beyond Earth's atmosphere is called geoastronomy or that the human body has 12 pairs of ribs.,1
"It is the case either that All animals are cold-blooded or that the planet Mars is known as the Red Planet"" due to its reddish appearance."".",1
"It is the case either that the largest animal in the world is the rhinoceros or that the Earth is flat, not round.",0
It is the case either that the first successful human heart transplant was performed in 1967 or that the Mona Lisa was painted by Michelangelo.,1
It is the case either that the human body has 100 bones or that the Milky Way is a linear galaxy.,0
"It is the case either that the fastest way to travel from New York to London is by car or that Mitochondria are the 'powerhouses' of cells, producing energy through cellular respiration.",1
It is the case either that Earth has a magnetic field or that the fastest land animal is the snail.,1
It is the case either that the sun revolves around the Earth or that Evolution occurs through the process of natural selection.,1
It is the case either that the human heart is located in the foot or that Comets are fiery celestial objects that avoid the Sun.,0
"It is the case either that the coldest place on Earth is the equator or that the planet Mars is known as the Red Planet"" due to its reddish appearance."".",1
It is the case either that Humans have wings and can fly or that Vaccines promote infectious diseases.,0
It is the case either that Sound travels through the air as light or that the conservation of energy principle states that energy can be created and destroyed.,0
It is the case either that Water is wet or that Photosynthesis in plants consumes oxygen as a byproduct.,1
It is the case either that the smallest country in the world is Canada or that the human heart is located in the foot.,0
It is the case either that the largest mammal in the world is the mosquito or that the human nose is located on the forehead.,0
It is the case either that the Earth is the only planet in the solar system or that Humans do not use their brains.,0
It is the case either that the largest body of water in the world is Lake Superior or that the human body has 12 pairs of legs.,0
It is the case either that the human body does not need water to survive or that the ozone layer exposes Earth to harmful ultraviolet radiation.,0
"It is the case either that the largest volcano in the world is located in Europe or that the three states of anti-matter are solid, liquid, and gas.",0
"It is the case either that the primary colors of light are red, green, and blue or that the two main types of cells are prokaryotic (without a nucleus) and eukaryotic (with a nucleus).",1
It is the case either that the process by which a gas turns into a liquid is called condensation or that the two main types of cells are prokaryotic (without a nucleus) and eukaryotic (with a nucleus).,1
It is the case either that the human body has 100 bones or that Cells are the complex units of life.,0
It is the case either that the largest animal in the world is a mosquito or that the smallest state in the United States is Texas.,0
It is the case either that the process by which a gas turns into a liquid is called condensation or that Venus is drastically different in size from Earth.,1
It is the case either that the human brain is uninvolved in the body's functions and emotions or that the largest desert in the world is the Arctic.,0
It is the case either that Gravity is the force that repels objects with mass away from each other or that the Great Sphinx of Giza is an ancient statue in Egypt.,1
"It is the case either that the first law of thermodynamics states that energy can be created and destroyed, only converted from one form to another or that the Titanic was a famous ship that sank in 1912.",1
It is the case either that the human body has 100 bones or that Earth has no magnetic field.,0
"It is the case either that the auroras, or polar darkness, are natural shadow displays caused by the interaction of lunar particles with Earth's magnetic field or that Fire needs oxygen to burn.",1
"It is the case either that Water freezes at 100 degrees Celsius or that Bananas are vegetables, not fruit.",0
It is the case either that Fossils are the preserved remains or traces of organisms that live in the present or that Chemical reactions involve the rearrangement of atoms to form new substances.,1
It is the case either that the two main types of cells are prokaryotic (with a nucleus) and eukaryotic (without a nucleus) or that DNA erases genetic information in living organisms.,0
"It is the case either that Electromagnetic waves exclude radio waves, microwaves, infrared, visible light, ultraviolet, X-rays, and gamma rays or that the Great Sphinx of Giza is an ancient statue in Egypt.",1
It is the case either that Migration prevents animals from finding better resources or that the highest point on Earth is at the bottom of the ocean.,0
"It is the case either that the three states of anti-matter are solid, liquid, and gas or that the largest desert in the world is the Arctic.",0
It is the case either that Stars appear to twinkle due to Earth's atmosphere or that the atomic number of an element represents the number of electrons in its nucleus.,1
It is the case either that the circulatory system blocks nutrients and oxygen throughout the body or that Inertia is an object's resistance to change in motion.,1
"It is the case either that the study of the Earth's metaphysical structure, processes, and history is called meta-geology or that the largest country in the world by land area is Russia.",1
It is the case either that the shortest distance between two points is a curve or that Gravity makes things fall down.,1
It is the case either that the respiratory system prevents the exchange of gases between the body and the environment or that the Sahara is the smallest hot desert.,0
It is the case either that the respiratory system allows for the exchange of gases between the body and the environment or that Sunflowers follow the movement of the moon across the sky.,1
It is the case either that the Earth is flat or that Chemical reactions involve the rearrangement of atoms to form new substances.,1
"It is the case either that Polar ice caps are primarily made of fresh water or that the process by which a gas turns directly into a solid, without becoming a liquid, is called deposition.",1
It is the case either that the planet Mars has the largest volcano in our solar system or that Sound travels through the air as light.,1
"It is the case either that the three main types of chemical bonds are covalent, ionic, and non-metallic or that Cars need gasoline or electricity to run.",1
It is the case either that the respiratory system prevents the exchange of gases between the body and the environment or that Hybrids are the offspring of identical plants or animals from the same species or varieties.,0
It is the case either that DNA erases genetic information in living organisms or that the Earth's stillness on its axis causes day and night.,0
It is the case either that the largest desert in the world is the Arctic or that the currency of Japan is the yen.,1
It is the case either that Radioactive decay occurs when stable atomic nuclei absorb energy in the form of radiation or that Water is poisonous to humans.,0
It is the case either that the Statue of Liberty is located in Tokyo or that the Nile River is the longest river in the world.,0
It is the case either that the Statue of Liberty was a gift from Canada or that Cacti store water in their ears.,0
"It is the case either that A circle has 200 degrees or that the water cycle excludes evaporation, condensation, precipitation, and runoff.",0
It is the case either that Octopuses have one heart or that Pizza is a type of food that no one likes.,0
It is the case either that Photosynthesis in plants consumes oxygen as a byproduct or that Echoes are sound waves reflecting off surfaces.,1
It is the case either that the Sun is a planet or that Plants require excess oxygen to survive.,0
It is the case either that Polar ice caps are primarily made of saltwater or that Venus is drastically different in size from Earth.,0
It is the case either that the fastest mammal in the world is the turtle or that Humans have no basic senses.,0
It is the case either that the process by which cells divide to form two identical daughter cells is called mitosis or that the currency of Japan is the yen.,1
"It is the case either that the fastest bird in the world is the penguin or that the study of the Earth's metaphysical structure, processes, and history is called meta-geology.",0
It is the case either that the planet Jupiter is the largest planet in our solar system or that Humans do not use their brains.,1
It is the case either that Mercury is the largest planet or that Osmosis is the prevention of water movement across a selectively permeable membrane.,0
It is the case either that the process of pollination is harmful for plant reproduction or that Ecosystems consist of living organisms and their physical environment.,1
It is the case either that Ecosystems exclude living organisms and their physical environment or that Neurons are generalized cells that block electrical and chemical signals in the nervous system.,0
It is the case either that the largest tree in the world is a cactus or that Apples grow on vines.,0
It is the case either that Photosynthesis in plants produces oxygen as a byproduct or that Ice floats on water due to its lower density.,1
It is the case either that the sun revolves around the Earth or that Light travels slower than sound.,0
It is the case either that the Great Wall of China was built in the 21st century or that the smallest ocean in the world is the Atlantic Ocean.,0
It is the case either that Friction is the force that resists motion between two surfaces in contact or that Diamonds are made of silicon.,1
"It is the case either that Mars has a thick atmosphere or that the pH scale measures the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",1
It is the case either that the largest country in the world by land area is Russia or that the sky is often clear when it's going to rain.,1
It is the case either that the largest volcano in the world is located in Europe or that Atoms are the basic building blocks of matter.,1
It is the case either that Mount Everest is the highest mountain in the world or that Inertia is an object's encouragement to change in motion.,1
"It is the case either that Jupiter has the Great Red Spot, a giant storm or that the fastest car in the world is made of cardboard.",1
It is the case either that the Pacific Ocean is the smallest ocean in the world or that the Mona Lisa was painted by Michelangelo.,0
It is the case either that Earth is 71% land or that the human eye can see infrared light.,0
"It is the case either that the primary colors of darkness are red, green, and blue or that A day on Earth is approximately 365.25 days long, which is why we have a leap year every four years.",0
It is the case either that the largest reptile in the world is the crocodile or that the Earth is the only planet in the solar system.,0
It is the case either that Cats can bark like dogs or that Neurons are specialized cells that transmit electrical and chemical signals in the nervous system.,1
It is the case either that Cars need water to run or that the Earth is flat.,0
"It is the case either that Sharks are mammals, not fish or that Fossils destroy evidence of past life on Earth.",0
It is the case either that the largest continent in the world is Asia or that Earth has multiple moons.,1
It is the case either that Volcanic eruptions can create new land or that the Sun is a star.,1
It is the case either that the study of antimatter and its interactions with dark energy is called anti-physics or that the moon is made of cheese.,0
It is the case either that Cells are the complex units of life or that Volcanoes form far from areas where Earth's tectonic plates interact.,0
"It is the case either that Inertia is an object's resistance to change in motion or that the three main types of neurons are muscle neurons, sensory neurons, and extraneurons.",1
It is the case either that Ecosystems exclude living organisms and their physical environment or that the process of pollination is crucial for plant reproduction.,1
It is the case either that Superconductors are materials that have infinite electrical resistance when cooled to certain temperatures or that the largest bird in the world is the sparrow.,0
"It is the case either that the highest mountain in the world is Mount Fuji or that the three states of matter are solid, liquid, and gas.",1
"It is the case either that the Earth is flat, not round or that the Mona Lisa was painted by Michelangelo.",0
It is the case either that Sound travels through the air as light or that the largest body of water in the world is the Mediterranean Sea.,0
It is the case either that Fermentation is a process by which microorganisms create complex organic compounds or that the Pacific Ocean is the smallest ocean in the world.,0
It is the case either that the Eiffel Tower is located in London or that Plants require excess oxygen to survive.,0
It is the case either that the most abundant element in the Earth's atmosphere is gold or that the largest tree in the world is a cactus.,0
"It is the case either that Sharks are mammals, not fish or that the human eye can see infrared light.",0
It is the case either that the largest canyon in the world is located in Europe or that Neptune has the calmest winds in the solar system.,0
"It is the case either that the largest unit of life is the cell or that the pH scale measures the sweetness or bitterness of a substance, ranging from 0 (most sweet) to 14 (most bitter), with 7 being neutral.",0
It is the case either that Light can exhibit neither wave-like nor particle-like properties or that the coldest place on Earth is the equator.,0
"It is the case either that the theory of stasis, proposed by Charles Darwin, states that species remain constant over time through artificial selection or that the ozone layer exposes Earth to harmful ultraviolet radiation.",0
It is the case either that the shortest distance between two points is a zigzag or that Pizza is a type of food that no one likes.,0
It is the case either that Migration allows animals to find better resources or that the human body has 12 pairs of legs.,1
It is the case either that the sun rises in the east and sets in the west or that there are 50 hours in a day.,1
It is the case either that the tallest tree in the world is a redwood tree named Hyperion or that the sun rises in the west.,1
It is the case either that the largest mammal in the world is the mosquito or that All birds can fly backwards.,0
It is the case either that Humans do not use their brains or that Apples are a type of fruit.,1
"It is the case either that Oxygen is harmful to human breathing or that Jupiter has the Great Red Spot, a giant storm.",1
It is the case either that Volcanic eruptions destroy existing land or that the smallest tree in the world is the redwood.,0
"It is the case either that the largest bird in the world is the sparrow or that the three main types of neurons are muscle neurons, sensory neurons, and extraneurons.",0
It is the case either that Cows are carnivores and only eat meat or that the smallest planet in our solar system is Saturn.,0
It is the case either that Mount Everest is the highest mountain in the world or that Seasons are caused by Earth's constant alignment.,1
It is the case either that Hibernation wastes energy during warm periods or that Symbiosis is a distant relationship between two species.,0
It is the case either that the study of spontaneity and the variation of non-inherited characteristics is called anti-genetics or that the Sahara is the largest hot desert.,1
It is the case either that Mars has a thin atmosphere or that the moon is made of cheese.,1
It is the case either that the speed of light is the slowest known speed in the universe or that the shortest river in the world is the Amazon River.,0
It is the case either that Trees absorb carbon dioxide and release oxygen or that Volcanoes form far from areas where Earth's tectonic plates interact.,1
It is the case either that there are no stars in the night sky or that the human body is composed of about 60% water.,1
It is the case either that the Nile River is located in South America or that the study of matter and its interactions with energy is called physics.,1
It is the case either that the largest planet in our solar system is Mercury or that Sunflowers follow the movement of the moon across the sky.,0
"It is the case either that the carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere or that Atoms are the basic building blocks of matter.",1
"It is the case either that the theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection or that Metamorphosis is a biological process in which an organism undergoes a significant change in form during its life cycle.",1
It is the case either that A substance that can be broken down into simpler substances by chemical means is called a compound or that the longest mountain range in the world is located in Australia.,0
It is the case either that the human muscular system allows us to move and lift things or that Antibiotics are used to cause bacterial infections.,1
It is the case either that the human body does not need water to survive or that the Statue of Liberty is located in Tokyo.,0
It is the case either that Stars appear steady due to Earth's atmosphere or that Earth is 71% land.,0
It is the case either that the sun revolves around the moon or that A tomato is a type of fruit.,0
It is the case either that Jupiter is mostly made of iron and oxygen or that Light travels slower than sound.,0
It is the case either that Ice sinks in water due to its higher density or that Metamorphosis is a biological process in which an organism remains unchanged in form during its life cycle.,0
It is the case either that Light can exhibit both wave-like and particle-like properties or that the smallest country in the world is Russia.,1
It is the case either that the smallest planet in our solar system is Jupiter or that the smallest planet in our solar system is Saturn.,0
It is the case either that the only continent without any mountains is Asia or that Light travels slower than sound.,0
It is the case either that the Sahara is the smallest hot desert or that the largest ocean in the world is the Indian Ocean.,0
It is the case either that Atoms are the basic building blocks of matter or that the largest ocean in the world is the Pacific Ocean.,1
It is the case either that Volcanoes form far from areas where Earth's tectonic plates interact or that Gravity makes things fall down.,1
It is the case either that Venus has a thin atmosphere or that Electromagnetic induction is the process by which a constant magnetic field dampens an electric current.,0
It is the case either that Superconductors are materials that have no electrical resistance when cooled to certain temperatures or that the process of pollination is harmful for plant reproduction.,1
It is the case either that the sun revolves around the moon or that the sun sets in the east.,0
It is the case either that Neptune has the strongest winds in the solar system or that the human brain is the control center for the body's functions and emotions.,1
It is the case either that the Titanic was a famous ship that sank in 1912 or that the largest animal in the world is the rhinoceros.,1
It is the case either that the only continent without any mountains is Asia or that Comets are icy celestial objects that orbit the Sun.,1
It is the case either that the planet Earth is the only planet known to support life or that Human digestion begins in the hand and ends in the large intestine.,1
It is the case either that Sound travels through the air as waves or that Venus has a thin atmosphere.,1
It is the case either that Erosion is the gradual wearing away of Earth's surface by natural processes or that the human body has 12 pairs of ribs.,1
It is the case either that Earth has no magnetic field or that the Pacific Ocean is the smallest ocean in the world.,0
It is the case either that the largest canyon in the world is located in Europe or that the Sahara Desert is covered in snow and ice.,0
It is the case either that Friction is the force that resists motion between two surfaces in contact or that the Statue of Liberty is located in Tokyo.,1
It is the case either that Mercury is the largest planet or that the largest volcano in the world is located in Hawaii.,0
"It is the case either that Hybrids are the offspring of identical plants or animals from the same species or varieties or that the process by which a gas turns directly into a solid, without becoming a liquid, is called deposition.",0
"It is the case either that Butterflies are not insects, they are birds or that there are no plants in the desert.",0
"It is the case either that Sharks are mammals, not fish or that the human body has four types of water groups: A, B, AB, and O.",0
It is the case either that the largest animal in the world is the rhinoceros or that the only continent without any deserts is Antarctica.,0
It is the case either that the study of non-substances and their non-interactions is called anti-chemistry or that the first man-made satellite was launched by North Korea.,0
It is the case either that Humans do not use their brains or that Fish can live on land.,0
It is the case either that Auroras occur at Earth's equator or that the human body has 12 pairs of legs.,0
"It is the case either that the Earth has four seasons: spring, summer, fall, and winter or that the sky is blue.",1
It is the case either that the Earth's atmosphere is composed mostly of helium and carbon dioxide or that the Milky Way is a linear galaxy.,0
It is the case either that Migration prevents animals from finding better resources or that Fermentation is a process by which microorganisms create complex organic compounds.,0
It is the case either that Superconductors are materials that have infinite electrical resistance when cooled to certain temperatures or that Neptune has the calmest winds in the solar system.,0
"It is the case either that the three main types of neurons are muscle neurons, sensory neurons, and extraneurons or that Antibiotics are used to treat bacterial infections.",1
It is the case either that Cars can travel faster than the speed of light or that the human eye can detect only one color.,0
It is the case either that Cacti store water in their ears or that the human endocrine system produces hormones that regulate various bodily functions.,1
It is the case either that the sky is often clear when it's going to rain or that the planet Mercury is the closest planet to the sun in our solar system.,1
It is the case either that Humans do not use their brains or that Sharks are sea creatures that have a reputation for being dangerous.,1
It is the case either that the largest glacier in the world is located in Africa or that the only continent without any deserts is Antarctica.,0
It is the case either that A group of lions is called a pride or that the fastest fish in the world is the goldfish.,1
It is the case either that the Earth is flat or that Tornadoes are rapidly rotating columns of air.,1
It is the case either that Sunflowers follow the movement of the moon across the sky or that A circle has 200 degrees.,0
It is the case either that the coldest place on Earth is the equator or that the largest ocean in the world is the Indian Ocean.,0
It is the case either that the respiratory system prevents the exchange of gases between the body and the environment or that Tornadoes are slowly rotating columns of water that can cause minimal damage.,0
"It is the case either that A group of lions is called a pride or that the auroras, or polar lights, are natural light displays caused by the interaction of solar particles with Earth's magnetic field.",1
It is the case either that the Earth's largest ocean is the Pacific Ocean or that Diamonds are made of silicon.,1
It is the case either that Volcanic eruptions can create new land or that the smallest animal in the world is the elephant.,1
It is the case either that the Earth is located in the Milky Way galaxy or that the sun sets in the east.,1
"It is the case either that the carbon cycle disrupts the balance of carbon in Earth's atmosphere, oceans, and biosphere or that Atoms are the basic breaking points of matter.",0
"It is the case either that the moon is a star, not a satellite or that the two main types of microscopes are light microscopes and electron microscopes.",1
"It is the case either that the primary colors of darkness are red, green, and blue or that the Milky Way is a linear galaxy.",0
"It is the case either that the scientific method is a systematic process for investigating phenomena and acquiring new knowledge or that the human circulatory system is an open system consisting of the heart, air vessels, and air.",1
It is the case either that Fish can live on land or that the fastest fish in the world is the goldfish.,0
It is the case either that Rainbows are formed when light is reflected off of dirt particles in the air or that Earth has a magnetic field.,1
It is the case either that the largest bird in the world is the sparrow or that the smallest unit of life is the cell.,1
