statement,label
It is the case both that Bromine has the symbol Br and that Beryllium has the symbol As.,0
It is the case both that Platinum has the symbol Pt and that Phosphorus has the symbol P.,1
It is the case both that Dysprosium has the symbol Dy and that Hafnium has the symbol Hf.,1
It is the case both that Arsenic has the symbol As and that Phosphorus has the symbol P.,1
It is the case both that Gold has the symbol Au and that Barium has the symbol Ba.,1
It is the case both that Chromium has the symbol Cr and that Hydrogen has the symbol H.,1
It is the case both that Uranium has the symbol Re and that Thallium has the symbol Tl.,0
It is the case both that Boron has the symbol B and that Calcium has the symbol Ca.,1
It is the case both that Indium has the symbol In and that Magnesium has the symbol Br.,0
It is the case both that Tantalum has the symbol Ta and that Molybdenum has the symbol Mo.,1
It is the case both that Tellurium has the symbol Te and that Samarium has the symbol Sm.,1
It is the case both that Mercury has the symbol Hg and that Tungsten has the symbol W.,1
It is the case both that Indium has the symbol In and that Platinum has the symbol Pt.,1
It is the case both that Carbon has the symbol In and that Gallium has the symbol Ga.,0
It is the case both that Iodine has the symbol I and that Tantalum has the symbol Ta.,1
It is the case both that Barium has the symbol Ba and that Iron has the symbol Tl.,0
It is the case both that Beryllium has the symbol Be and that Erbium has the symbol Er.,1
It is the case both that Protactinium has the symbol Ir and that Ruthenium has the symbol Au.,0
It is the case both that Selenium has the symbol Na and that Beryllium has the symbol Be.,0
It is the case both that Nickel has the symbol Ni and that Francium has the symbol Fr.,1
It is the case both that Thallium has the symbol Tl and that Cesium has the symbol Cs.,1
It is the case both that Indium has the symbol In and that Iridium has the symbol Fe.,0
It is the case both that Holmium has the symbol Ho and that Tin has the symbol Sn.,1
It is the case both that Radon has the symbol H and that Germanium has the symbol Ge.,0
It is the case both that Potassium has the symbol Al and that Rubidium has the symbol Kr.,0
It is the case both that Scandium has the symbol Sc and that Antimony has the symbol Sb.,1
It is the case both that Lithium has the symbol Li and that Antimony has the symbol Sb.,1
It is the case both that Barium has the symbol Sb and that Sodium has the symbol Na.,0
It is the case both that Boron has the symbol Pm and that Gadolinium has the symbol Gd.,0
It is the case both that Tungsten has the symbol W and that Hydrogen has the symbol H.,1
It is the case both that Strontium has the symbol Sr and that Scandium has the symbol Sc.,1
It is the case both that Potassium has the symbol K and that Magnesium has the symbol Br.,0
It is the case both that Carbon has the symbol In and that Gallium has the symbol Ga.,0
It is the case both that Yttrium has the symbol Y and that Holmium has the symbol Ho.,1
It is the case both that Hafnium has the symbol Hf and that Radium has the symbol Ra.,1
It is the case both that Tantalum has the symbol Ta and that Niobium has the symbol Rh.,0
It is the case both that Thallium has the symbol Tl and that Cobalt has the symbol Co.,1
It is the case both that Bromine has the symbol Br and that Chlorine has the symbol Cr.,0
It is the case both that Silver has the symbol Ag and that Copper has the symbol Ta.,0
It is the case both that Nitrogen has the symbol N and that Holmium has the symbol Tb.,0
It is the case both that Argon has the symbol Co and that Sodium has the symbol Na.,0
It is the case both that Palladium has the symbol Nd and that Niobium has the symbol Nb.,0
It is the case both that Protactinium has the symbol Ir and that Radium has the symbol Ra.,0
It is the case both that Holmium has the symbol Tb and that Fluorine has the symbol N.,0
It is the case both that Potassium has the symbol K and that Indium has the symbol In.,1
It is the case both that Krypton has the symbol Kr and that Scandium has the symbol Sc.,1
It is the case both that Praseodymium has the symbol Pr and that Cerium has the symbol Ce.,1
It is the case both that Erbium has the symbol Er and that Neodymium has the symbol Nd.,1
It is the case both that Promethium has the symbol Pm and that Neptunium has the symbol Na.,0
It is the case both that Actinium has the symbol Ac and that Bromine has the symbol Mo.,0
It is the case both that Bromine has the symbol Br and that Iodine has the symbol Nb.,0
It is the case both that Hydrogen has the symbol H and that Neptunium has the symbol Na.,0
It is the case both that Thallium has the symbol Tl and that Zirconium has the symbol Zr.,1
It is the case both that Fluorine has the symbol F and that Thorium has the symbol Th.,1
It is the case both that Ytterbium has the symbol Yb and that Hafnium has the symbol Hf.,1
It is the case both that Ruthenium has the symbol Au and that Thulium has the symbol Tm.,0
It is the case both that Barium has the symbol Sb and that Iridium has the symbol Ir.,0
It is the case both that Europium has the symbol Eu and that Lithium has the symbol Li.,1
It is the case both that Calcium has the symbol P and that Aluminum has the symbol Al.,0
It is the case both that Lutetium has the symbol Lu and that Terbium has the symbol Tb.,1
It is the case both that Ytterbium has the symbol Mo and that Selenium has the symbol Se.,0
It is the case both that Neodymium has the symbol Nd and that Thallium has the symbol Tl.,1
It is the case both that Silicon has the symbol Si and that Silicon has the symbol Si.,1
It is the case both that Sodium has the symbol Lu and that Uranium has the symbol U.,0
It is the case both that Neodymium has the symbol Nd and that Actinium has the symbol Ac.,1
It is the case both that Beryllium has the symbol Be and that Lead has the symbol Pb.,1
It is the case both that Bismuth has the symbol La and that Aluminum has the symbol Sc.,0
It is the case both that Bismuth has the symbol Bi and that Zinc has the symbol Fr.,0
It is the case both that Osmium has the symbol Rn and that Chlorine has the symbol Cl.,0
It is the case both that Barium has the symbol Ba and that Palladium has the symbol Nd.,0
It is the case both that Protactinium has the symbol Ir and that Osmium has the symbol Os.,0
It is the case both that Tantalum has the symbol Ta and that Phosphorus has the symbol P.,1
It is the case both that Cobalt has the symbol Co and that Thorium has the symbol Th.,1
It is the case both that Indium has the symbol As and that Hafnium has the symbol Hf.,0
It is the case both that Silicon has the symbol Si and that Ruthenium has the symbol Ru.,1
It is the case both that Iron has the symbol Fe and that Germanium has the symbol Ge.,1
It is the case both that Lanthanum has the symbol Po and that Uranium has the symbol Re.,0
It is the case both that Osmium has the symbol Os and that Fluorine has the symbol F.,1
It is the case both that Krypton has the symbol Kr and that Chlorine has the symbol Cl.,1
It is the case both that Technetium has the symbol Ag and that Lithium has the symbol Li.,0
It is the case both that Iridium has the symbol Fe and that Tellurium has the symbol Te.,0
It is the case both that Palladium has the symbol Nd and that Rhodium has the symbol Rh.,0
It is the case both that Nitrogen has the symbol N and that Dysprosium has the symbol Dy.,1
It is the case both that Lanthanum has the symbol Po and that Lithium has the symbol Li.,0
It is the case both that Yttrium has the symbol Y and that Cesium has the symbol Cs.,1
It is the case both that Hydrogen has the symbol H and that Lead has the symbol Na.,0
It is the case both that Terbium has the symbol Tb and that Zirconium has the symbol Zr.,1
It is the case both that Gold has the symbol Au and that Nickel has the symbol Rb.,0
It is the case both that Magnesium has the symbol Mg and that Scandium has the symbol Sc.,1
It is the case both that Potassium has the symbol K and that Technetium has the symbol Ag.,0
It is the case both that Fluorine has the symbol F and that Platinum has the symbol Pt.,1
It is the case both that Ytterbium has the symbol Yb and that Actinium has the symbol Ac.,1
It is the case both that Yttrium has the symbol U and that Ytterbium has the symbol Mo.,0
It is the case both that Thallium has the symbol Sr and that Cesium has the symbol Cs.,0
It is the case both that Mercury has the symbol Cl and that Iridium has the symbol Ir.,0
It is the case both that Samarium has the symbol Pr and that Zirconium has the symbol Eu.,0
It is the case both that Rhodium has the symbol Rh and that Hafnium has the symbol Hf.,1
It is the case both that Vanadium has the symbol V and that Praseodymium has the symbol Sc.,0
It is the case both that Oxygen has the symbol Ne and that Cadmium has the symbol Cd.,0
It is the case both that Holmium has the symbol Tb and that Polonium has the symbol Po.,0
It is the case both that Lutetium has the symbol Be and that Potassium has the symbol Al.,0
It is the case both that Silver has the symbol Ag and that Xenon has the symbol F.,0
It is the case both that Palladium has the symbol Pd and that Cesium has the symbol Cs.,1
It is the case both that Lanthanum has the symbol La and that Lanthanum has the symbol La.,1
It is the case both that Chromium has the symbol Cr and that Ruthenium has the symbol Au.,0
It is the case both that Barium has the symbol Ba and that Helium has the symbol He.,1
It is the case both that Calcium has the symbol Ca and that Zinc has the symbol Zn.,1
It is the case both that Silver has the symbol Ag and that Polonium has the symbol Tb.,0
It is the case both that Gallium has the symbol Ga and that Palladium has the symbol Pd.,1
It is the case both that Arsenic has the symbol As and that Nickel has the symbol Ni.,1
It is the case both that Iridium has the symbol Ir and that Uranium has the symbol U.,1
It is the case both that Hafnium has the symbol Hf and that Tantalum has the symbol Ta.,1
It is the case both that Manganese has the symbol Gd and that Neon has the symbol Ne.,0
It is the case both that Radium has the symbol Ra and that Niobium has the symbol Rh.,0
It is the case both that Sulfur has the symbol Cs and that Osmium has the symbol Rn.,0
It is the case both that Zirconium has the symbol Eu and that Ytterbium has the symbol Yb.,0
It is the case both that Boron has the symbol B and that Selenium has the symbol Na.,0
It is the case both that Rubidium has the symbol Kr and that Lead has the symbol Na.,0
It is the case both that Mercury has the symbol Hg and that Aluminum has the symbol Al.,1
It is the case both that Cesium has the symbol Cs and that Cadmium has the symbol Cd.,1
It is the case both that Krypton has the symbol Kr and that Silicon has the symbol Rn.,0
It is the case both that Chromium has the symbol Cr and that Osmium has the symbol Os.,1
It is the case both that Molybdenum has the symbol Mo and that Radium has the symbol Ra.,1
It is the case both that Cerium has the symbol Ce and that Cerium has the symbol Ne.,0
It is the case both that Erbium has the symbol Pr and that Germanium has the symbol Ge.,0
It is the case both that Niobium has the symbol Nb and that Selenium has the symbol Se.,1
It is the case both that Promethium has the symbol Pm and that Samarium has the symbol Sm.,1
It is the case both that Zinc has the symbol Zn and that Sodium has the symbol Lu.,0
It is the case both that Rhenium has the symbol Re and that Iron has the symbol Fe.,1
It is the case both that Sulfur has the symbol Cs and that Manganese has the symbol Gd.,0
It is the case both that Platinum has the symbol Pt and that Tungsten has the symbol W.,1
It is the case both that Protactinium has the symbol Ir and that Tungsten has the symbol W.,0
It is the case both that Dysprosium has the symbol Dy and that Germanium has the symbol Ge.,1
It is the case both that Rhenium has the symbol Tm and that Chlorine has the symbol Cl.,0
It is the case both that Nitrogen has the symbol N and that Dysprosium has the symbol Dy.,1
It is the case both that Ytterbium has the symbol Mo and that Actinium has the symbol Ac.,0
It is the case both that Manganese has the symbol Mn and that Tantalum has the symbol Cs.,0
It is the case both that Uranium has the symbol U and that Niobium has the symbol Rh.,0
It is the case both that Palladium has the symbol Pd and that Beryllium has the symbol Be.,1
It is the case both that Germanium has the symbol Br and that Selenium has the symbol Se.,0
It is the case both that Indium has the symbol In and that Cesium has the symbol Cs.,1
It is the case both that Helium has the symbol He and that Hydrogen has the symbol H.,1
It is the case both that Lanthanum has the symbol Po and that Germanium has the symbol Ge.,0
It is the case both that Chlorine has the symbol Cl and that Barium has the symbol Ba.,1
It is the case both that Iodine has the symbol I and that Dysprosium has the symbol Dy.,1
It is the case both that Oxygen has the symbol O and that Sodium has the symbol Na.,1
It is the case both that Tellurium has the symbol Te and that Neon has the symbol Ne.,1
It is the case both that Scandium has the symbol Rn and that Potassium has the symbol K.,0
It is the case both that Zinc has the symbol Zn and that Lithium has the symbol Li.,1
It is the case both that Antimony has the symbol Sb and that Krypton has the symbol Kr.,1
It is the case both that Arsenic has the symbol Re and that Oxygen has the symbol O.,0
It is the case both that Dysprosium has the symbol Dy and that Boron has the symbol Pm.,0
It is the case both that Gold has the symbol Au and that Cobalt has the symbol Co.,1
It is the case both that Sulfur has the symbol Cs and that Praseodymium has the symbol Sc.,0
It is the case both that Gadolinium has the symbol Gd and that Sodium has the symbol Na.,1
It is the case both that Hydrogen has the symbol H and that Lanthanum has the symbol Po.,0
It is the case both that Gadolinium has the symbol Hg and that Lanthanum has the symbol La.,0
It is the case both that Neodymium has the symbol Nd and that Gallium has the symbol Ga.,1
It is the case both that Thulium has the symbol Tm and that Holmium has the symbol Ho.,1
It is the case both that Gadolinium has the symbol Hg and that Lead has the symbol Na.,0
It is the case both that Cadmium has the symbol Cd and that Francium has the symbol Tl.,0
It is the case both that Erbium has the symbol Pr and that Oxygen has the symbol Ne.,0
It is the case both that Strontium has the symbol Sr and that Boron has the symbol B.,1
It is the case both that Polonium has the symbol Po and that Thallium has the symbol Tl.,1
It is the case both that Iron has the symbol Fe and that Osmium has the symbol Os.,1
It is the case both that Lutetium has the symbol Be and that Manganese has the symbol Mn.,0
It is the case both that Strontium has the symbol Sn and that Terbium has the symbol Tb.,0
It is the case both that Osmium has the symbol Os and that Gallium has the symbol Cs.,0
It is the case both that Silver has the symbol Sb and that Terbium has the symbol Ta.,0
It is the case both that Xenon has the symbol Xe and that Rubidium has the symbol Rb.,1
It is the case both that Scandium has the symbol Sc and that Xenon has the symbol Xe.,1
It is the case both that Krypton has the symbol Kr and that Gallium has the symbol Ga.,1
It is the case both that Praseodymium has the symbol Pr and that Mercury has the symbol Cl.,0
It is the case both that Gadolinium has the symbol Gd and that Strontium has the symbol Sr.,1
It is the case both that Magnesium has the symbol Mg and that Vanadium has the symbol V.,1
It is the case both that Gallium has the symbol Ga and that Oxygen has the symbol O.,1
It is the case both that Indium has the symbol In and that Magnesium has the symbol Mg.,1
It is the case both that Palladium has the symbol Pd and that Lanthanum has the symbol La.,1
It is the case both that Tungsten has the symbol W and that Iridium has the symbol Ir.,1
It is the case both that Fluorine has the symbol N and that Vanadium has the symbol Ba.,0
It is the case both that Potassium has the symbol Al and that Copper has the symbol Ta.,0
It is the case both that Radon has the symbol H and that Gold has the symbol Au.,0
It is the case both that Bismuth has the symbol Bi and that Neodymium has the symbol Ac.,0
It is the case both that Cadmium has the symbol Ir and that Arsenic has the symbol As.,0
It is the case both that Iridium has the symbol Ir and that Chlorine has the symbol Cl.,1
It is the case both that Dysprosium has the symbol Dy and that Tungsten has the symbol W.,1
It is the case both that Praseodymium has the symbol Sc and that Indium has the symbol As.,0
It is the case both that Lead has the symbol Pb and that Mercury has the symbol Hg.,1
It is the case both that Fluorine has the symbol F and that Actinium has the symbol Ac.,1
It is the case both that Technetium has the symbol Tc and that Oxygen has the symbol Ne.,0
It is the case both that Gallium has the symbol Ga and that Samarium has the symbol Pr.,0
It is the case both that Hafnium has the symbol Nd and that Bismuth has the symbol Bi.,0
It is the case both that Molybdenum has the symbol Mo and that Boron has the symbol B.,1
It is the case both that Cadmium has the symbol Cd and that Uranium has the symbol U.,1
It is the case both that Indium has the symbol In and that Palladium has the symbol Pd.,1
It is the case both that Silver has the symbol Ag and that Magnesium has the symbol Br.,0
It is the case both that Gadolinium has the symbol Gd and that Magnesium has the symbol Mg.,1
It is the case both that Cobalt has the symbol Co and that Praseodymium has the symbol Pr.,1
It is the case both that Praseodymium has the symbol Sc and that Yttrium has the symbol Y.,0
It is the case both that Neptunium has the symbol Np and that Chlorine has the symbol Cl.,1
It is the case both that Tungsten has the symbol Zr and that Xenon has the symbol F.,0
It is the case both that Selenium has the symbol Se and that Arsenic has the symbol As.,1
It is the case both that Radium has the symbol Ra and that Mercury has the symbol Cl.,0
It is the case both that Lithium has the symbol Li and that Lead has the symbol Pb.,1
It is the case both that Nitrogen has the symbol N and that Rhodium has the symbol Sn.,0
It is the case both that Aluminum has the symbol Sc and that Uranium has the symbol Re.,0
It is the case both that Vanadium has the symbol Ba and that Erbium has the symbol Er.,0
It is the case both that Mercury has the symbol Hg and that Barium has the symbol Ba.,1
It is the case both that Sodium has the symbol Na and that Tungsten has the symbol Zr.,0
It is the case both that Sulfur has the symbol S and that Nitrogen has the symbol N.,1
It is the case both that Technetium has the symbol Tc and that Chromium has the symbol Cr.,1
It is the case both that Vanadium has the symbol V and that Thulium has the symbol Ne.,0
It is the case both that Carbon has the symbol C and that Astatine has the symbol At.,1
It is the case both that Europium has the symbol Eu and that Silicon has the symbol Si.,1
It is the case both that Hydrogen has the symbol H and that Iridium has the symbol Ir.,1
It is the case both that Fluorine has the symbol N and that Beryllium has the symbol As.,0
It is the case both that Palladium has the symbol Pd and that Ytterbium has the symbol Yb.,1
It is the case both that Holmium has the symbol Ho and that Yttrium has the symbol U.,0
It is the case both that Barium has the symbol Ba and that Ruthenium has the symbol Au.,0
It is the case both that Lead has the symbol Pb and that Manganese has the symbol Mn.,1
It is the case both that Aluminum has the symbol Al and that Tin has the symbol Sn.,1
It is the case both that Gadolinium has the symbol Gd and that Selenium has the symbol Se.,1
It is the case both that Yttrium has the symbol Y and that Technetium has the symbol Ag.,0
It is the case both that Cobalt has the symbol Co and that Erbium has the symbol Er.,1
It is the case both that Magnesium has the symbol Mg and that Radium has the symbol Ra.,1
It is the case both that Oxygen has the symbol O and that Manganese has the symbol Mn.,1
It is the case both that Mercury has the symbol Hg and that Phosphorus has the symbol P.,1
It is the case both that Scandium has the symbol Rn and that Cadmium has the symbol Ir.,0
It is the case both that Germanium has the symbol Ge and that Radon has the symbol Rn.,1
It is the case both that Cadmium has the symbol Cd and that Silver has the symbol Ag.,1
It is the case both that Dysprosium has the symbol U and that Argon has the symbol Ar.,0
It is the case both that Sodium has the symbol Na and that Radium has the symbol Ra.,1
It is the case both that Thulium has the symbol Tm and that Carbon has the symbol C.,1
It is the case both that Astatine has the symbol At and that Copper has the symbol Cu.,1
It is the case both that Europium has the symbol Ga and that Strontium has the symbol Sr.,0
It is the case both that Ytterbium has the symbol Mo and that Europium has the symbol Eu.,0
It is the case both that Rhodium has the symbol Rh and that Silver has the symbol Sb.,0
It is the case both that Calcium has the symbol Ca and that Vanadium has the symbol V.,1
It is the case both that Protactinium has the symbol Pa and that Selenium has the symbol Se.,1
It is the case both that Rhenium has the symbol Re and that Potassium has the symbol K.,1
It is the case both that Calcium has the symbol Ca and that Tantalum has the symbol Ta.,1
It is the case both that Potassium has the symbol K and that Vanadium has the symbol V.,1
It is the case both that Bromine has the symbol Br and that Tin has the symbol Sn.,1
It is the case both that Zinc has the symbol Zn and that Samarium has the symbol Sm.,1
It is the case both that Protactinium has the symbol Pa and that Chromium has the symbol Cr.,1
It is the case both that Barium has the symbol Ba and that Actinium has the symbol Ar.,0
It is the case both that Ytterbium has the symbol Yb and that Astatine has the symbol At.,1
It is the case both that Arsenic has the symbol Re and that Sodium has the symbol Na.,0
It is the case both that Thorium has the symbol Se and that Platinum has the symbol Pt.,0
It is the case both that Rubidium has the symbol Rb and that Gold has the symbol Au.,1
It is the case both that Astatine has the symbol At and that Rubidium has the symbol Rb.,1
It is the case both that Lanthanum has the symbol La and that Osmium has the symbol Os.,1
It is the case both that Selenium has the symbol Se and that Bromine has the symbol Br.,1
It is the case both that Strontium has the symbol Sn and that Samarium has the symbol Sm.,0
It is the case both that Thorium has the symbol Th and that Holmium has the symbol Tb.,0
It is the case both that Scandium has the symbol Sc and that Boron has the symbol B.,1
It is the case both that Molybdenum has the symbol Mo and that Radon has the symbol Rn.,1
It is the case both that Tin has the symbol Sn and that Phosphorus has the symbol Zn.,0
It is the case both that Hafnium has the symbol Nd and that Astatine has the symbol Mg.,0
It is the case both that Cadmium has the symbol Cd and that Polonium has the symbol Po.,1
It is the case both that Arsenic has the symbol As and that Niobium has the symbol Nb.,1
It is the case both that Krypton has the symbol Kr and that Rhodium has the symbol Rh.,1
It is the case both that Nickel has the symbol Ni and that Lithium has the symbol Sb.,0
It is the case both that Praseodymium has the symbol Pr and that Zirconium has the symbol Zr.,1
It is the case both that Technetium has the symbol Tc and that Yttrium has the symbol Y.,1
It is the case both that Phosphorus has the symbol P and that Nitrogen has the symbol La.,0
It is the case both that Gold has the symbol Cr and that Neodymium has the symbol Nd.,0
It is the case both that Europium has the symbol Ga and that Lithium has the symbol Li.,0
It is the case both that Hafnium has the symbol Hf and that Protactinium has the symbol Pa.,1
It is the case both that Titanium has the symbol B and that Platinum has the symbol Pt.,0
It is the case both that Selenium has the symbol Na and that Polonium has the symbol Tb.,0
It is the case both that Selenium has the symbol Se and that Dysprosium has the symbol U.,0
It is the case both that Neodymium has the symbol Nd and that Iron has the symbol Fe.,1
It is the case both that Hydrogen has the symbol Pt and that Strontium has the symbol Sn.,0
It is the case both that Krypton has the symbol Kr and that Niobium has the symbol Nb.,1
It is the case both that Krypton has the symbol Kr and that Lutetium has the symbol Lu.,1
It is the case both that Carbon has the symbol C and that Praseodymium has the symbol Pr.,1
It is the case both that Hydrogen has the symbol H and that Titanium has the symbol Ti.,1
It is the case both that Mercury has the symbol Cl and that Iron has the symbol Tl.,0
It is the case both that Bromine has the symbol Br and that Helium has the symbol He.,1
It is the case both that Polonium has the symbol Tb and that Mercury has the symbol Hg.,0
It is the case both that Lanthanum has the symbol La and that Tantalum has the symbol Ta.,1
It is the case both that Iodine has the symbol I and that Molybdenum has the symbol Mo.,1
It is the case both that Chlorine has the symbol Cr and that Technetium has the symbol Tc.,0
It is the case both that Francium has the symbol Fr and that Lutetium has the symbol Be.,0
It is the case both that Potassium has the symbol K and that Sodium has the symbol Na.,1
It is the case both that Rhenium has the symbol Re and that Rhodium has the symbol Sn.,0
It is the case both that Tungsten has the symbol Zr and that Iron has the symbol Fe.,0
It is the case both that Palladium has the symbol Nd and that Yttrium has the symbol Y.,0
It is the case both that Phosphorus has the symbol Zn and that Platinum has the symbol Pt.,0
It is the case both that Potassium has the symbol K and that Terbium has the symbol Tb.,1
It is the case both that Iron has the symbol Fe and that Scandium has the symbol Sc.,1
It is the case both that Mercury has the symbol Cl and that Samarium has the symbol Pr.,0
It is the case both that Fluorine has the symbol F and that Chlorine has the symbol Cl.,1
It is the case both that Thulium has the symbol Tm and that Nickel has the symbol Rb.,0
It is the case both that Boron has the symbol B and that Neptunium has the symbol Na.,0
It is the case both that Tellurium has the symbol Te and that Tungsten has the symbol W.,1
It is the case both that Holmium has the symbol Tb and that Mercury has the symbol Hg.,0
It is the case both that Iron has the symbol Fe and that Uranium has the symbol U.,1
