statement,label
It is the case both that Whitcomb Judson lived in the U.S and that Sir Sandford Fleming lived in Canada.,1
It is the case both that John Bardeen lived in the U.S and that Ernesto Blanco lived in the U.S.,1
It is the case both that Bette Nesmith Graham lived in the U.S and that Eugene Polley lived in the U.S.,1
It is the case both that Joseph Henry lived in the U.S and that Benjamin Holt lived in the U.S.,1
It is the case both that Thomas Edison lived in the U.K and that Ignazio Porro lived in Italy.,0
It is the case both that Heinrich Göbel lived in Germany and that John Boyd Dunlop lived in France.,0
It is the case both that Ralph Benjamin lived in the U.K and that R. Buckminster Fuller lived in the U.S.,1
It is the case both that Clarence Birdseye lived in the U.S and that Grace Hopper lived in the U.S.,1
It is the case both that Reginald Fessenden lived in Canada/the U.S and that Jacob Perkins lived in the U.S.,1
It is the case both that Evangelista Torricelli lived in the U.S and that Arthur Pitney lived in the U.S.,0
It is the case both that John Boyd Dunlop lived in France and that Sir Humphry Davy lived in the U.K.,0
It is the case both that Ferdinand Carré lived in the U.S and that George de Mestral lived in Switzerland.,0
It is the case both that Whitcomb Judson lived in the U.S and that Robert Adler lived in Austria/the U.S.,1
It is the case both that Wallace Carothers lived in Denmark and that Antoine Lavoisier lived in Austria.,0
It is the case both that Philo Taylor Farnsworth lived in the U.S and that Edwin H. Land lived in the U.S.,1
It is the case both that Igor Tamm lived in Russia and that Josephine Cochrane lived in the U.S.,1
It is the case both that Chester Carlson lived in the U.K and that Hans Berger lived in Germany.,0
It is the case both that John Ambrose Fleming lived in the U.K and that Hans Goldschmidt lived in Germany.,1
It is the case both that Christopher Cockerell lived in the U.K and that James Dyson lived in the U.K.,1
It is the case both that Henry Bessemer lived in the U.S and that George de Mestral lived in Canada.,0
It is the case both that R. Buckminster Fuller lived in the U.S and that Gottlieb Daimler lived in France.,0
It is the case both that Herbert Saffir lived in the U.S and that Charles Macintosh lived in the U.K.,1
It is the case both that Edwin Link lived in the U.S and that Auguste and Louis Lumière lived in France.,1
It is the case both that George Washington Carver lived in the U.S and that Daniel Fahrenheit lived in Poland/Germany.,1
It is the case both that John Ambrose Fleming lived in the U.K and that Alexander Fleming lived in France.,0
It is the case both that Hans Berger lived in Germany and that Orville and Wilbur Wright lived in the U.S.,1
It is the case both that Philo Farnsworth lived in the U.S and that Charles Macintosh lived in the U.K.,1
It is the case both that Leonardo da Vinci lived in Poland/France and that John T. Parsons lived in the U.S.,0
It is the case both that August Horch lived in Germany and that André-Jacques Garnerin lived in France.,1
It is the case both that Lloyd Groff Copeman lived in the U.S and that Samuel Fox lived in the U.K.,1
It is the case both that Reginald Fessenden lived in Canada/the U.S and that Frederick G. Creed lived in Sweden.,0
It is the case both that Philipp Reis lived in Finland and that Henri Giffard lived in the U.S.,0
It is the case both that Lloyd Groff Copeman lived in the U.S and that Leonardo da Vinci lived in Italy.,1
It is the case both that Luther George Simjian lived in Turkey/the U.S and that Daisuke Inoue lived in Japan.,1
It is the case both that Hans von Ohain lived in Canada and that Arthur Fry lived in France.,0
It is the case both that Ferdinand Carré lived in France and that Orville and Wilbur Wright lived in the U.S.,1
It is the case both that Gottlieb Daimler lived in Germany and that Otis Boykin lived in the U.S.,1
It is the case both that Daisuke Inoue lived in the U.S and that Ferdinand Carré lived in France.,0
It is the case both that Herbert Akroyd Stuart lived in Russia and that Pierre Curie lived in France.,0
It is the case both that Alfred Nobel lived in Sweden and that George Cayley lived in the U.K.,1
It is the case both that Rudolf Kálmán lived in Hungary and that Benjamin Rubin lived in the U.S.,1
It is the case both that Fridtjof Nansen lived in the U.K and that James Dyson lived in the U.K.,0
It is the case both that Igor Sikorsky lived in Ukraine/the U.S and that Joseph Marie Jacquard lived in France.,1
It is the case both that Godfrey Hounsfield lived in Denmark and that Sir Humphry Davy lived in the U.S.,0
It is the case both that Florence Parpart lived in the U.S and that Biruté Galdikas lived in Canada.,1
It is the case both that Leonardo da Vinci lived in Poland/France and that Charles Wheatstone lived in the U.K.,0
It is the case both that Elisha Otis lived in the U.S and that Eugene Polley lived in the U.S.,1
It is the case both that Philipp Reis lived in Germany and that Ernesto Blanco lived in the U.S.,1
It is the case both that Carl Elsener lived in the U.S and that László Bíró lived in the U.S.,0
It is the case both that Joseph Glidden lived in Germany and that R. Buckminster Fuller lived in the U.S.,0
It is the case both that Fritz Pfleumer lived in Germany and that Shinya Yamanaka lived in Japan.,1
It is the case both that John Kay lived in the U.S and that Charles Francis Richter lived in the U.S.,0
It is the case both that Bette Nesmith Graham lived in the U.S and that Charles Francis Richter lived in France.,0
It is the case both that Grace Hopper lived in the U.S and that Orville and Wilbur Wright lived in France.,0
It is the case both that Richard Gatling lived in the U.S and that George de Mestral lived in Canada.,0
It is the case both that Fritz Pfleumer lived in Canada/the U.S and that John Gorrie lived in the U.S.,0
It is the case both that Edouard Benedictus lived in the U.S and that Giovanni Caselli lived in the U.S.,0
It is the case both that Rudolf Diesel lived in Germany and that Robert Noyce lived in the U.S.,1
It is the case both that Charles Fritts lived in the U.S and that James Hargreaves lived in the U.K.,1
It is the case both that August Horch lived in Germany and that Charles Townes lived in the U.S.,1
It is the case both that Philipp Reis lived in Finland and that Reginald Fessenden lived in the U.K.,0
It is the case both that Wallace Carothers lived in Denmark and that Sir Isaac Newton lived in the U.K.,0
It is the case both that Mary Phelps Jacob lived in the U.S and that Carl Elsener lived in the U.S.,0
It is the case both that Nikola Tesla lived in Germany and that James Hargreaves lived in the U.K.,0
It is the case both that James Clerk Maxwell lived in the U.K and that Édouard-Léon Scott de Martinville lived in the U.K.,0
It is the case both that Thomas Wedgwood lived in the U.K and that Henri Giffard lived in the U.S.,0
It is the case both that Robert Moog lived in Austria/the U.S and that Carl Elsener lived in Switzerland.,0
It is the case both that Sir Isaac Newton lived in the U.K and that Frank Julian Sprague lived in the U.S.,1
It is the case both that Ferdinand von Zeppelin lived in Germany and that Edwin Herbert Hall lived in the U.S.,1
It is the case both that Sir Sandford Fleming lived in Canada and that Sergey Brin and Larry Page lived in the U.S.,1
It is the case both that Christopher Cockerell lived in the U.K and that Giovanni Caselli lived in Italy.,1
It is the case both that Paul Gottlieb Nipkow lived in Germany and that Ruth Handler lived in the U.S.,1
It is the case both that Emile Berliner lived in Germany/the U.S and that Biruté Galdikas lived in Canada.,1
It is the case both that George Eastman lived in the U.S and that Vint Cerf lived in Italy.,0
It is the case both that Linus Torvalds lived in Finland and that Yoshua Bengio lived in Canada.,1
It is the case both that Otis Boykin lived in France and that Philo Taylor Farnsworth lived in the U.S.,0
It is the case both that Alfred Nobel lived in Sweden and that Arthur Fry lived in France.,0
It is the case both that Joseph Bramah lived in the U.K and that Candace Pert lived in the U.S.,1
It is the case both that Rudolf Kálmán lived in the U.K and that Leon Theremin lived in Russia.,0
It is the case both that John Walker lived in the U.S and that Guglielmo Marconi lived in Italy.,0
It is the case both that James West lived in the U.S and that Yvonne Brill lived in the U.S.,0
It is the case both that Fridtjof Nansen lived in the U.K and that Ignazio Porro lived in Italy.,0
It is the case both that James Starley lived in the U.K and that Sir Sandford Fleming lived in Canada.,1
It is the case both that Richard Gatling lived in the U.K and that Robert Noyce lived in the U.S.,0
It is the case both that Samuel Morse lived in the U.S and that Tim Berners-Lee lived in the U.K.,1
It is the case both that Josephine Cochrane lived in the U.S and that Hedy Lamarr lived in Austria/the U.S.,1
It is the case both that Georges Claude lived in Italy and that James Starley lived in the U.K.,0
It is the case both that Hans Goldschmidt lived in Germany and that Hans von Ohain lived in Germany.,1
It is the case both that Herbert Saffir lived in the U.S and that Ernest Swinton lived in the U.K.,1
It is the case both that Carl Wilhelm Siemens lived in Germany and that Mary Phelps Jacob lived in the U.S.,1
It is the case both that Charles Townes lived in the U.S and that Wallace Carothers lived in the U.S.,1
It is the case both that Ferdinand Carré lived in the U.S and that Yoshiro Nakamatsu lived in Japan.,0
It is the case both that Charles Goodyear lived in the U.S and that Edouard Benedictus lived in France.,1
It is the case both that Charles Goodyear lived in the U.K and that Gordon Gould lived in the U.S.,0
It is the case both that Josephine Cochrane lived in the U.S and that John Kay lived in the U.K.,1
It is the case both that Samuel Morse lived in Germany and that Joseph Marie Jacquard lived in France.,0
It is the case both that Linus Torvalds lived in Finland and that Alfred Nobel lived in Sweden.,1
It is the case both that Shinya Yamanaka lived in Germany and that Bartolomeo Cristofori lived in the U.S.,0
It is the case both that Lester Wire lived in the U.S and that Percy Spencer lived in the U.S.,1
It is the case both that Karl Landsteiner lived in the U.K and that Charles Francis Richter lived in France.,0
It is the case both that James Murray Spangler lived in the U.S and that Charles Babbage lived in the U.K.,1
It is the case both that Gustaf Dalén lived in Germany and that Arthur Pitney lived in the U.S.,0
It is the case both that Arthur Pitney lived in the U.S and that R. Buckminster Fuller lived in the U.S.,1
It is the case both that Mary Phelps Jacob lived in the U.S and that Hans Goldschmidt lived in Germany.,1
It is the case both that Galileo Galilei lived in Italy and that Robert Adler lived in Austria/the U.S.,1
It is the case both that John Harrison lived in the U.K and that Leon Theremin lived in Germany.,0
It is the case both that John Logie Baird lived in Scotland and that Frederick G. Creed lived in Sweden.,0
It is the case both that Frederick McKinley Jones lived in the U.S and that Carl Wilhelm Siemens lived in Germany.,1
It is the case both that Herbert Akroyd Stuart lived in England and that Sir Charles Parsons lived in the U.S.,0
It is the case both that Ruth Benerito lived in the U.S and that Frederick Walton lived in the U.K.,1
It is the case both that Hans Goldschmidt lived in Germany and that Reginald Fessenden lived in Canada/the U.S.,1
It is the case both that Leon Theremin lived in Russia and that Reginald Fessenden lived in Canada/the U.S.,1
It is the case both that Narinder Singh Kapany lived in India and that James Murray Spangler lived in the U.K.,0
It is the case both that David Edward Hughes lived in the U.S and that Hans von Ohain lived in Germany.,1
It is the case both that Samuel Colt lived in the U.S and that Robert Noyce lived in the U.S.,1
It is the case both that Leonardo da Vinci lived in Italy and that Ralph Benjamin lived in the U.K.,1
It is the case both that Luther George Simjian lived in Turkey/the U.S and that Gideon Sundback lived in Sweden/the U.S.,1
It is the case both that Henry Bessemer lived in the U.S and that Ernest Swinton lived in the U.K.,0
It is the case both that John Harrison lived in the U.K and that Walter Hunt lived in the U.S.,1
It is the case both that Thomas Wedgwood lived in the U.K and that Carl Sontheimer lived in the U.S.,1
It is the case both that Orville and Wilbur Wright lived in the U.S and that Thomas Tompion lived in the U.K.,1
It is the case both that Mary Phelps Jacob lived in the U.S and that Benjamin Franklin lived in the U.S.,1
It is the case both that George Eastman lived in the U.S and that Joseph Henry lived in the U.S.,1
It is the case both that Carlos Glidden lived in the U.S and that George de Mestral lived in Canada.,0
It is the case both that Narinder Singh Kapany lived in the U.K and that Florence Parpart lived in the U.S.,0
It is the case both that Konrad Zuse lived in Germany and that John Boyd Dunlop lived in Scotland.,1
It is the case both that Lester Wire lived in the U.S and that R. Buckminster Fuller lived in the U.S.,1
It is the case both that Alexander Graham Bell lived in Scotland/Canada/the U.S and that Ralph Benjamin lived in the U.K.,1
It is the case both that Hans Geiger lived in Germany and that Jack Kilby lived in the U.S.,1
It is the case both that Mary Phelps Jacob lived in the U.S and that James Murray Spangler lived in the U.S.,1
It is the case both that Mary Walton lived in the U.S and that Thomas Wedgwood lived in Finland.,0
It is the case both that John Atanasoff lived in the U.S and that Robert Moog lived in Austria/the U.S.,0
It is the case both that Jean-Bernard-Léon Foucault lived in the U.S and that Cai Lun lived in China.,0
It is the case both that Gustaf Dalén lived in Sweden and that James Clerk Maxwell lived in the U.K.,1
It is the case both that William Sturgeon lived in the U.K and that Guglielmo Marconi lived in Italy.,1
It is the case both that Vint Cerf lived in the U.S and that Rudolf Kálmán lived in Hungary.,1
It is the case both that Alva J. Fisher lived in the U.S and that Hans von Ohain lived in Germany.,1
It is the case both that Jacob Perkins lived in the U.S and that Marvin Camras lived in France.,0
It is the case both that David Edward Hughes lived in the U.S and that Mary Walton lived in the U.S.,1
It is the case both that Frank Julian Sprague lived in the U.S and that Hans Oersted lived in Denmark.,1
It is the case both that Hans Berger lived in the U.S and that John T. Parsons lived in the U.S.,0
It is the case both that Dr. Robert Gallo lived in the U.S and that Benjamin Franklin lived in the U.S.,1
It is the case both that Heinrich Göbel lived in Germany and that James West lived in the U.S.,1
It is the case both that Paul Gottlieb Nipkow lived in Denmark and that Joseph-Armand Bombardier lived in Canada.,0
It is the case both that André-Jacques Garnerin lived in France and that Lester Wire lived in the U.K.,0
It is the case both that Ernest Swinton lived in the U.K and that Mary Anderson lived in the U.S.,1
It is the case both that Gideon Sundback lived in the U.S and that Charles Tellier lived in the U.K.,0
It is the case both that Alexander Fleming lived in the U.K and that Hans Oersted lived in Denmark.,1
It is the case both that Edwin Herbert Hall lived in the U.S and that Reginald Fessenden lived in Canada/the U.S.,1
It is the case both that John Wesley Hyatt lived in the U.S and that Karl Landsteiner lived in the U.K.,0
It is the case both that Ferdinand Carré lived in France and that Levi Strauss lived in the U.S.,1
It is the case both that Alexander Graham Bell lived in Germany and that Luther George Simjian lived in Turkey/the U.S.,0
It is the case both that Marvin Camras lived in the U.S and that Arthur Pitney lived in the U.S.,1
It is the case both that Shinya Yamanaka lived in Germany and that Hans von Ohain lived in Germany.,0
It is the case both that Garrett Morgan lived in the U.S and that John Logie Baird lived in Scotland.,1
It is the case both that Karl Landsteiner lived in Austria and that Ralph Benjamin lived in the U.K.,1
It is the case both that Nils Bohlin lived in Germany and that Charles Francis Richter lived in the U.S.,0
It is the case both that Alfred Nobel lived in Sweden and that Frederick G. Creed lived in Canada.,1
It is the case both that Carl Elsener lived in the U.S and that Joseph-Armand Bombardier lived in Canada.,0
It is the case both that Leonardo da Vinci lived in Italy and that Louis Pasteur lived in France.,1
It is the case both that André-Jacques Garnerin lived in France and that Sir Isaac Newton lived in the U.S.,0
It is the case both that Georges Claude lived in France and that Sir Humphry Davy lived in the U.K.,1
It is the case both that Hans Geiger lived in Austria/the U.S and that Benjamin Holt lived in the U.S.,0
It is the case both that Willem Einthoven lived in the Netherlands and that Charles Townes lived in the U.S.,1
It is the case both that Thomas Wedgwood lived in the U.K and that James Dyson lived in Canada.,0
It is the case both that Linus Torvalds lived in Finland and that Alan Turing lived in the U.K.,1
It is the case both that Nikolai Basov lived in the Soviet Union and that John Ericsson lived in the U.S.,0
It is the case both that Ruth Handler lived in the Netherlands and that Marvin Camras lived in the U.S.,0
It is the case both that Joseph Aspdin lived in Switzerland and that André-Jacques Garnerin lived in France.,0
It is the case both that Sir Sandford Fleming lived in the U.S and that Arthur Pitney lived in the U.S.,0
It is the case both that Yvonne Brill lived in Canada and that John Boyd Dunlop lived in Scotland.,1
It is the case both that John Callcott Horsley lived in Germany and that John Ericsson lived in Sweden.,0
It is the case both that George Washington Carver lived in the U.S and that Eugene Polley lived in the U.S.,1
It is the case both that Carl Elsener lived in Switzerland and that Charles Fritts lived in the U.S.,1
It is the case both that Henri Giffard lived in France and that Frank Bunker Gilbreth lived in the U.S.,1
It is the case both that Tim Berners-Lee lived in the U.K and that Joseph Glidden lived in the U.S.,1
It is the case both that Carlos Glidden lived in Scotland and that Ernest Swinton lived in the U.S.,0
It is the case both that Chester Carlson lived in the U.K and that Frederick McKinley Jones lived in the U.S.,0
It is the case both that Hans Goldschmidt lived in the Netherlands and that Paul Gottlieb Nipkow lived in Denmark.,0
It is the case both that Whitcomb Judson lived in the U.S and that Alva J. Fisher lived in the U.S.,1
It is the case both that Benjamin Rubin lived in the U.S and that Bartolomeo Cristofori lived in Italy.,1
It is the case both that Igor Tamm lived in Russia and that Carl Elsener lived in Switzerland.,1
It is the case both that Elisha Otis lived in the U.K and that Nikolai Basov lived in the U.S.,0
It is the case both that Archimedes lived in Ancient Greece and that Frederick Walton lived in the U.K.,1
It is the case both that Jean-Bernard-Léon Foucault lived in the U.S and that Robert Moog lived in the U.S.,0
It is the case both that Elisha Otis lived in the U.S and that Joseph-Armand Bombardier lived in Canada.,1
It is the case both that Edmund Cartwright lived in the U.K and that Frederick Walton lived in the U.K.,1
It is the case both that Carl Elsener lived in the U.S and that John Atanasoff lived in the U.S.,0
It is the case both that Emile Berliner lived in Germany/the U.S and that Reginald Fessenden lived in Canada/the U.S.,1
It is the case both that Charles Babbage lived in the U.K and that Ada Lovelace lived in the U.K.,1
It is the case both that Ernest Swinton lived in the U.K and that Willis Carrier lived in the U.S.,1
It is the case both that Blaise Pascal lived in France and that Konrad Zuse lived in Germany.,1
It is the case both that Robert Chesebrough lived in the U.S and that James West lived in the U.S.,1
It is the case both that Bartolomeo Cristofori lived in Italy and that William Sturgeon lived in the U.K.,1
It is the case both that Hans Goldschmidt lived in Germany and that Charles Cros lived in France.,1
It is the case both that Levi Strauss lived in the U.S and that Alec Jeffreys lived in the U.K.,1
It is the case both that Florence Parpart lived in the U.S and that Rudolf Kálmán lived in Hungary.,1
It is the case both that Alessandro Volta lived in Italy and that Clarence Birdseye lived in the U.S.,1
It is the case both that Thomas Wedgwood lived in the U.K and that Charles Wheatstone lived in the U.K.,1
It is the case both that Rudolf Diesel lived in the U.S and that George Pullman lived in the U.S.,0
It is the case both that Gottlieb Daimler lived in Germany and that Charles Wheatstone lived in France.,0
It is the case both that Evangelista Torricelli lived in the U.S and that Charles Francis Jenkins lived in the U.S.,0
It is the case both that Tim Berners-Lee lived in the U.K and that Gideon Sundback lived in the U.S.,0
It is the case both that Charles Goodyear lived in the U.S and that John Callcott Horsley lived in the U.K.,1
It is the case both that Benjamin Rubin lived in the U.S and that Lloyd Groff Copeman lived in the U.S.,1
It is the case both that Biruté Galdikas lived in France and that Richard Leach Maddox lived in Austria.,0
It is the case both that James Dyson lived in the U.K and that Percy Spencer lived in the U.S.,1
It is the case both that Fridtjof Nansen lived in Norway and that Rudolf Diesel lived in Germany.,1
It is the case both that Ferdinand Carré lived in France and that Semyon Kirlian lived in the U.K.,0
It is the case both that Giovanni Caselli lived in Italy and that Emile Berliner lived in Germany/the U.S.,1
It is the case both that Charles Francis Richter lived in the U.S and that Leon Theremin lived in Russia.,1
It is the case both that Charles Macintosh lived in the U.K and that Benjamin Holt lived in the U.S.,1
It is the case both that Herbert Akroyd Stuart lived in Russia and that Hans von Ohain lived in Germany.,0
It is the case both that Heinrich Göbel lived in Germany and that Paul Gottlieb Nipkow lived in Denmark.,0
It is the case both that James Clerk Maxwell lived in the U.K and that Lloyd Groff Copeman lived in the U.S.,1
It is the case both that Charles Wheatstone lived in France and that Ralph Benjamin lived in Italy.,0
It is the case both that Evangelista Torricelli lived in Italy and that Karl Benz lived in Germany.,1
It is the case both that John Ambrose Fleming lived in the U.K and that Karl Landsteiner lived in Austria.,1
It is the case both that Wilhelm Conrad Röntgen lived in Germany and that Florence Parpart lived in the U.K.,0
It is the case both that James Clerk Maxwell lived in the U.S and that Elisha Gray lived in Austria/the U.S.,0
It is the case both that Elisha Gray lived in Austria/the U.S and that Carlos Glidden lived in the U.S.,0
It is the case both that George Cayley lived in the U.K and that Luther Simjian lived in Turkey/the U.S.,1
It is the case both that John Atanasoff lived in the U.S and that George Antheil lived in the U.S.,1
It is the case both that Wilhelm Conrad Röntgen lived in Germany and that Sir Frank Whittle lived in the U.K.,1
It is the case both that Zhores Alferov lived in Russia and that Rudolf Diesel lived in Germany.,1
It is the case both that James Clerk Maxwell lived in the U.S and that Michael Faraday lived in the U.K.,0
It is the case both that Sir Sandford Fleming lived in Canada and that Jean-Bernard-Léon Foucault lived in the U.S.,0
It is the case both that Semyon Kirlian lived in Russia and that Thomas Edison lived in the U.S.,1
It is the case both that John T. Parsons lived in the U.S and that John Kay lived in the U.K.,1
It is the case both that Wallace Carothers lived in Denmark and that Giovanni Caselli lived in Italy.,0
It is the case both that Rudolf Diesel lived in the U.S and that Ralph H. Baer lived in the U.S.,0
It is the case both that Ruth Handler lived in the Netherlands and that Blaise Pascal lived in France.,0
It is the case both that Benjamin Franklin lived in the U.S and that Candace Pert lived in the U.S.,1
It is the case both that Daisuke Inoue lived in the U.S and that Sir Sandford Fleming lived in Canada.,0
It is the case both that Sir Isaac Newton lived in the U.K and that James Starley lived in the U.K.,1
It is the case both that Charles Cros lived in France and that Clarence Birdseye lived in the U.S.,1
It is the case both that Charles Strite lived in Italy and that Hans Geiger lived in Germany.,0
It is the case both that Carl Wilhelm Siemens lived in Germany and that Hans Oersted lived in the U.S.,0
It is the case both that Jack Kilby lived in the U.S and that László Bíró lived in the U.S.,0
It is the case both that Robert Adler lived in Austria/the U.S and that Philo Farnsworth lived in the U.S.,1
It is the case both that Samuel Colt lived in the U.S and that Charles Townes lived in Russia.,0
It is the case both that Ami Argand lived in Switzerland and that Vint Cerf lived in the U.S.,1
It is the case both that Charles Cros lived in France and that Wilhelm Conrad Röntgen lived in Germany.,1
It is the case both that Charles Cros lived in France and that John Callcott Horsley lived in Germany.,0
It is the case both that Sir Isaac Newton lived in the U.S and that Edouard Benedictus lived in France.,0
It is the case both that Samuel Morse lived in Germany and that Philo Taylor Farnsworth lived in the U.S.,0
It is the case both that David Edward Hughes lived in the U.S and that Daisuke Inoue lived in the U.S.,0
It is the case both that André-Jacques Garnerin lived in France and that Godfrey Hounsfield lived in the U.K.,1
It is the case both that Joseph-Armand Bombardier lived in Canada and that Carlos Glidden lived in the U.S.,1
It is the case both that Nikolay Slavyanov lived in Russia and that Edwin Link lived in the U.K.,0
It is the case both that Spencer Silver lived in the U.S and that Charles Tellier lived in France.,1
It is the case both that William Kelly lived in France and that Heinrich Hertz lived in Germany.,0
It is the case both that Yvonne Brill lived in Canada and that Linus Torvalds lived in Finland.,1
It is the case both that George Antheil lived in the U.S and that John Boyd Dunlop lived in Scotland.,1
It is the case both that Edwin Link lived in the U.K and that Maria Telkes lived in Hungary.,0
It is the case both that Louis Pasteur lived in France and that Willis Carrier lived in Italy.,0
It is the case both that Vint Cerf lived in the U.S and that Charles Strite lived in the U.S.,1
It is the case both that Alessandro Volta lived in the U.S and that Frank Julian Sprague lived in the U.S.,0
It is the case both that Valdemar Poulsen lived in Scotland and that Frederick Walton lived in the U.K.,0
It is the case both that Christopher Cockerell lived in the U.K and that Herbert Akroyd Stuart lived in England.,1
It is the case both that George Eastman lived in the U.S and that Hans von Ohain lived in Germany.,1
It is the case both that Ernesto Blanco lived in the U.S and that Richard Gatling lived in the U.S.,1
It is the case both that Albert Ghiorso lived in the U.S and that George Eastman lived in the U.S.,1
It is the case both that Gideon Sundback lived in Sweden/the U.S and that Carl Sontheimer lived in the U.S.,1
It is the case both that Wallace Carothers lived in the U.S and that Elihu Thomson lived in the U.S.,1
It is the case both that Samuel Fox lived in the U.K and that Semyon Kirlian lived in Russia.,1
It is the case both that Joseph Henry lived in the U.S and that Blaise Pascal lived in France.,1
It is the case both that Karl Landsteiner lived in Austria and that Alessandro Volta lived in the U.S.,0
It is the case both that Sir Isaac Newton lived in the U.K and that Joseph Aspdin lived in the U.K.,1
It is the case both that John Logie Baird lived in Scotland and that Galileo Galilei lived in the U.S.,0
It is the case both that Luther Simjian lived in Turkey/the U.S and that Elisha Gray lived in the U.S.,1
It is the case both that Thomas Edison lived in the U.S and that Hans von Ohain lived in Germany.,1
It is the case both that George Cayley lived in the U.K and that Ignazio Porro lived in Italy.,1
It is the case both that Alexander Graham Bell lived in Germany and that Carl Elsener lived in the U.S.,0
It is the case both that Karl Landsteiner lived in Austria and that Ruth Benerito lived in the U.S.,1
