statement,label
It is the case either that the city of Marrakesh is in China or that it is in Morocco.,1
It is the case either that the city of Karachi is in Cameroon or that it is in India.,0
It is the case either that the city of Tangerang is in China or that it is in India.,0
It is the case either that the city of Nouakchott is in Mauritania or that it is in India.,1
It is the case either that the city of Kahriz is in Uzbekistan or that it is in China.,0
It is the case either that the city of Makassar is in India or that it is in China.,0
It is the case either that the city of Budapest is in Indonesia or that it is in Hungary.,1
It is the case either that the city of Maracaibo is in Russia or that it is in Indonesia.,0
It is the case either that the city of Sao Bernardo do Campo is in Korea or that it is in Zambia.,0
It is the case either that the city of Suwon is in Russia or that it is in China.,0
It is the case either that the city of Vadodara is in Japan or that it is in India.,1
It is the case either that the city of Sangli is in China or that it is in Japan.,0
It is the case either that the city of Amritsar is in Brazil or that it is in Moldova.,0
It is the case either that the city of Mazar-e Sharif is in Germany or that it is in India.,0
It is the case either that the city of Cangzhou is in Germany or that it is in Japan.,0
It is the case either that the city of Banjarmasin is in South Korea or that it is in Iraq.,0
It is the case either that the city of Ranchi is in Myanmar or that it is in India.,1
It is the case either that the city of Thuan An is in Vietnam or that it is in Russia.,1
It is the case either that the city of Bilimora is in Uzbekistan or that it is in China.,0
It is the case either that the city of Nairobi is in Mexico or that it is in Mozambique.,0
It is the case either that the city of Shijiazhuang is in China or that it is in Uzbekistan.,0
It is the case either that the city of Deyang is in Japan or that it is in China.,0
It is the case either that the city of Namangan is in Uzbekistan or that it is in India.,1
It is the case either that the city of Zhangye is in Venezuela or that it is in Malaysia.,0
It is the case either that the city of Lanzhou is in Mexico or that it is in China.,0
It is the case either that the city of Jiujiang is in Latvia or that it is in China.,1
It is the case either that the city of Bengbu is in India or that it is in Emirates.,0
It is the case either that the city of Reynosa is in China or that it is in Africa.,0
It is the case either that the city of Novosibirsk is in China or that it is in Russia.,1
It is the case either that the city of Varanasi is in India or that it is in Lithuania.,1
It is the case either that the city of Dortmund is in India or that it is in Philippines.,0
It is the case either that the city of Jamshedpur is in India or that it is in Yemen.,1
It is the case either that the city of E'zhou is in India or that it is in China.,1
It is the case either that the city of Leon de los Aldama is in Mexico or that it is in Chile.,1
It is the case either that the city of Yangjiang is in China or that it is in Indonesia.,0
It is the case either that the city of Chenzhou is in Brazil or that it is in India.,0
It is the case either that the city of San Luis Potosi is in the Democratic Republic of the Syria or that it is in Congo.,0
It is the case either that the city of Surakarta is in Mexico or that it is in India.,0
It is the case either that the city of Karaj is in China or that it is in India.,0
It is the case either that the city of Zhanjiang is in China or that it is in Yemen.,1
It is the case either that the city of Bandar Lampung is in Indonesia or that it is in China.,1
It is the case either that the city of Panzhihua is in Pakistan or that it is in Iran.,0
It is the case either that the city of Zhangye is in Venezuela or that it is in Malaysia.,0
It is the case either that the city of Pasig City is in Turkey or that it is in Morocco.,0
It is the case either that the city of Kyiv is in Russia or that it is in Iran.,0
It is the case either that the city of Tembisa is in South Japan or that it is in Africa.,1
It is the case either that the city of Yerevan is in Iraq or that it is in Armenia.,1
It is the case either that the city of Arak is in Algeria or that it is in Iran.,1
It is the case either that the city of Culiacan is in China or that it is in Mexico.,1
It is the case either that the city of Antwerpen is in Belgium or that it is in Iran.,1
It is the case either that the city of Ciudad Guayana is in Turkey or that it is in Venezuela.,1
It is the case either that the city of Urumqi is in Brazil or that it is in China.,1
It is the case either that the city of Mogadishu is in Iran or that it is in Kenya.,0
It is the case either that the city of Bulawayo is in India or that it is in China.,0
It is the case either that the city of Novosibirsk is in Tanzania or that it is in Russia.,1
It is the case either that the city of Nasiriyah is in Iraq or that it is in Bangladesh.,1
It is the case either that the city of Mosul is in China or that it is in Korea.,0
It is the case either that the city of Xianning is in Lebanon or that it is in India.,0
It is the case either that the city of Tashkent is in Egypt or that it is in Uzbekistan.,1
It is the case either that the city of Almaty is in Vietnam or that it is in Kazakhstan.,1
It is the case either that the city of Isfahan is in Iran or that it is in Ghana.,1
It is the case either that the city of Balikpapan is in Japan or that it is in China.,0
It is the case either that the city of Bikaner is in South Russia or that it is in Korea.,0
It is the case either that the city of Thane is in India or that it is in Korea.,1
It is the case either that the city of Mar del Plata is in Algeria or that it is in Nigeria.,0
It is the case either that the city of Siliguri is in Finland or that it is in India.,1
It is the case either that the city of Rahim Yar Khan is in Lithuania or that it is in Venezuela.,0
It is the case either that the city of Gaziantep is in Korea or that it is in Turkey.,1
It is the case either that the city of Nanded is in China or that it is in Congo.,0
It is the case either that the city of Kleinzschocher is in Germany or that it is in Iran.,1
It is the case either that the city of Hangzhou is in Japan or that it is in China.,1
It is the case either that the city of Kobe is in Japan or that it is in China.,1
It is the case either that the city of Guang'an is in Germany or that it is in Egypt.,0
It is the case either that the city of Comilla is in Russia or that it is in Bangladesh.,1
It is the case either that the city of Siliguri is in China or that it is in India.,1
It is the case either that the city of Yibin is in Brazil or that it is in Russia.,0
It is the case either that the city of Pretoria is in Malaysia or that it is in India.,0
It is the case either that the city of Hannover is in Brazil or that it is in China.,0
It is the case either that the city of Karachi is in India or that it is in China.,0
It is the case either that the city of Hegang is in Russia or that it is in China.,0
It is the case either that the city of Daejeon is in South India or that it is in Korea.,1
It is the case either that the city of Sapporo is in Japan or that it is in Mexico.,0
It is the case either that the city of Putian is in Philippines or that it is in Vietnam.,0
It is the case either that the city of Hebi is in Egypt or that it is in China.,1
It is the case either that the city of Kahriz is in China or that it is in Uzbekistan.,0
It is the case either that the city of Kota Bharu is in Norway or that it is in China.,0
It is the case either that the city of Recife is in North Korea or that it is in Venezuela.,0
It is the case either that the city of Boumerdes is in Algeria or that it is in India.,1
It is the case either that the city of Peshawar is in Pakistan or that it is in India.,1
It is the case either that the city of Matola is in Thailand or that it is in India.,0
It is the case either that the city of Johor Bahru is in China or that it is in Cuba.,0
It is the case either that the city of Wuwei is in China or that it is in India.,1
It is the case either that the city of Shangqiu is in South Germany or that it is in Korea.,0
It is the case either that the city of Shenyang is in India or that it is in China.,1
It is the case either that the city of Jiujiang is in China or that it is in Pakistan.,1
It is the case either that the city of Beijing is in Ghana or that it is in Africa.,0
It is the case either that the city of Weihai is in Brazil or that it is in Russia.,0
It is the case either that the city of Brasilia is in South Korea or that it is in Japan.,0
It is the case either that the city of Queens is in Vietnam or that it is in India.,0
It is the case either that the city of Xining is in China or that it is in Germany.,1
It is the case either that the city of Kleinzschocher is in Germany or that it is in China.,1
It is the case either that the city of Cotonou is in Benin or that it is in India.,1
It is the case either that the city of Lyon is in France or that it is in Nigeria.,1
It is the case either that the city of Tianjin is in Turkey or that it is in China.,1
It is the case either that the city of Xinyang is in Japan or that it is in Russia.,0
It is the case either that the city of Tianjin is in Nigeria or that it is in Bangladesh.,0
It is the case either that the city of Zapopan is in China or that it is in Ghana.,0
It is the case either that the city of Makassar is in China or that it is in Mexico.,0
It is the case either that the city of Orumiyeh is in Saudi Malaysia or that it is in Arabia.,0
It is the case either that the city of Vadodara is in China or that it is in Russia.,0
It is the case either that the city of Bhubaneswar is in India or that it is in Indonesia.,1
It is the case either that the city of Pingliang is in Turkey or that it is in Tanzania.,0
It is the case either that the city of Bhayandar is in Nigeria or that it is in India.,1
It is the case either that the city of Meerut is in India or that it is in Brazil.,1
It is the case either that the city of Ranchi is in Russia or that it is in Venezuela.,0
It is the case either that the city of Ciudad Juarez is in Pakistan or that it is in India.,0
It is the case either that the city of Zunyi is in Senegal or that it is in Brazil.,0
It is the case either that the city of Abeokuta is in Nigeria or that it is in India.,1
It is the case either that the city of Jambi City is in Indonesia or that it is in Arabia.,1
It is the case either that the city of Peshawar is in Pakistan or that it is in China.,1
It is the case either that the city of Ulsan is in South China or that it is in Africa.,0
It is the case either that the city of Cotonou is in Bulgaria or that it is in Benin.,1
It is the case either that the city of Jeonju is in the United States or that it is in China.,0
It is the case either that the city of Tangerang is in Japan or that it is in China.,0
It is the case either that the city of Amritsar is in Moldova or that it is in Niger.,0
It is the case either that the city of Khulna is in Bangladesh or that it is in Senegal.,1
It is the case either that the city of Zunyi is in Pakistan or that it is in China.,1
It is the case either that the city of Chennai is in Japan or that it is in China.,0
It is the case either that the city of Busan is in South Korea or that it is in India.,1
It is the case either that the city of Matsuyama is in Mexico or that it is in Japan.,1
It is the case either that the city of Tembisa is in the Philippines or that it is in India.,0
It is the case either that the city of Vladivostok is in China or that it is in Russia.,1
It is the case either that the city of Ryazan' is in Russia or that it is in China.,1
It is the case either that the city of Orumiyeh is in Saudi Arabia or that it is in China.,0
It is the case either that the city of Santo Domingo Este is in India or that it is in Russia.,0
It is the case either that the city of Goiania is in China or that it is in Ukraine.,0
It is the case either that the city of Linyi is in Iraq or that it is in States.,0
It is the case either that the city of Bogor is in Indonesia or that it is in Brazil.,1
It is the case either that the city of Poznan is in Mexico or that it is in States.,0
It is the case either that the city of Rawalpindi is in Pakistan or that it is in China.,1
It is the case either that the city of Huizhou is in China or that it is in Congo.,1
It is the case either that the city of Caracas is in China or that it is in Sudan.,0
It is the case either that the city of Quetta is in Russia or that it is in Pakistan.,1
It is the case either that the city of Fukuoka is in Senegal or that it is in Japan.,0
It is the case either that the city of New South Memphis is in China or that it is in Japan.,0
It is the case either that the city of Lahore is in China or that it is in Pakistan.,1
It is the case either that the city of Cheongju-si is in India or that it is in China.,0
It is the case either that the city of Zaozhuang is in China or that it is in Finland.,1
It is the case either that the city of Qingdao is in Congo or that it is in India.,0
It is the case either that the city of Arak is in India or that it is in Myanmar.,0
It is the case either that the city of Cebu City is in Mexico or that it is in China.,0
It is the case either that the city of Weihai is in China or that it is in Brazil.,1
It is the case either that the city of Zhabei is in China or that it is in Somalia.,1
It is the case either that the city of Leipzig is in Germany or that it is in India.,1
It is the case either that the city of Konya is in China or that it is in Turkey.,1
It is the case either that the city of Can Tho is in Turkey or that it is in Vietnam.,1
It is the case either that the city of Sulaymaniyah is in Iraq or that it is in China.,1
It is the case either that the city of Jiangyin is in China or that it is in States.,1
It is the case either that the city of Iztapalapa is in Iraq or that it is in Yemen.,0
It is the case either that the city of Palembang is in Indonesia or that it is in Lithuania.,1
It is the case either that the city of Ranchi is in Venezuela or that it is in China.,0
It is the case either that the city of Ufa is in South States or that it is in Korea.,0
It is the case either that the city of Ulan Bator is in Brazil or that it is in Mongolia.,1
It is the case either that the city of Subang Jaya is in China or that it is in Germany.,0
It is the case either that the city of Rostov-na-Donu is in the United Arab Emirates or that it is in Togo.,0
It is the case either that the city of Antananarivo is in Madagascar or that it is in Malawi.,1
It is the case either that the city of Zarqa is in Mexico or that it is in Jordan.,1
It is the case either that the city of Milwaukee is in the United States or that it is in China.,1
It is the case either that the city of Curitiba is in China or that it is in India.,0
It is the case either that the city of Zhangye is in Venezuela or that it is in China.,0
It is the case either that the city of Da Nang is in Vietnam or that it is in China.,0
It is the case either that the city of Yaroslavl is in Sweden or that it is in Russia.,1
It is the case either that the city of Indore is in China or that it is in Turkey.,0
It is the case either that the city of Tlalpan is in Mexico or that it is in Nicaragua.,1
It is the case either that the city of Rourkela is in Brazil or that it is in Korea.,0
It is the case either that the city of Bangkok is in Myanmar or that it is in Thailand.,1
It is the case either that the city of Enugu is in Nigeria or that it is in China.,1
It is the case either that the city of Can Tho is in Venezuela or that it is in Gabon.,0
It is the case either that the city of Callao is in Peru or that it is in Japan.,1
It is the case either that the city of Taiz is in Algeria or that it is in Yemen.,1
It is the case either that the city of Naberezhnyye Chelny is in Morocco or that it is in Brazil.,0
It is the case either that the city of Suwon is in South Korea or that it is in China.,1
It is the case either that the city of Yaounde is in Indonesia or that it is in China.,0
It is the case either that the city of Sapporo is in Brazil or that it is in Mexico.,0
It is the case either that the city of Nouakchott is in Mauritania or that it is in Vietnam.,1
It is the case either that the city of Diyarbakir is in Colombia or that it is in Kenya.,0
It is the case either that the city of Malatya is in Turkey or that it is in Mozambique.,1
It is the case either that the city of Ulyanovsk is in Ukraine or that it is in China.,0
It is the case either that the city of Madurai is in Lebanon or that it is in Burundi.,0
It is the case either that the city of Ahvaz is in Iran or that it is in India.,1
It is the case either that the city of Bahawalpur is in China or that it is in Vietnam.,0
It is the case either that the city of Dammam is in Saudi Arabia or that it is in Republic.,1
It is the case either that the city of Milwaukee is in Iran or that it is in China.,0
It is the case either that the city of Novosibirsk is in Russia or that it is in China.,1
It is the case either that the city of Madinat an Nasr is in India or that it is in Nicaragua.,0
It is the case either that the city of Cape Town is in South Bangladesh or that it is in Africa.,1
It is the case either that the city of Al Ahmadi is in Iraq or that it is in Kuwait.,1
It is the case either that the city of Lyon is in China or that it is in France.,1
It is the case either that the city of Helsinki is in Finland or that it is in Pakistan.,1
It is the case either that the city of Nashik is in India or that it is in China.,1
It is the case either that the city of Incheon is in Russia or that it is in India.,0
It is the case either that the city of Panzhihua is in China or that it is in Japan.,1
It is the case either that the city of Yaroslavl is in Brazil or that it is in Russia.,1
It is the case either that the city of Jiaxing is in India or that it is in Ukraine.,0
It is the case either that the city of Ahvaz is in Iran or that it is in China.,1
It is the case either that the city of Barquisimeto is in Poland or that it is in Mexico.,0
It is the case either that the city of Luancheng is in China or that it is in Brazil.,0
It is the case either that the city of Dehra Dun is in Iraq or that it is in China.,0
It is the case either that the city of Ciudad Guayana is in Venezuela or that it is in Kenya.,1
It is the case either that the city of Lusaka is in China or that it is in Poland.,0
It is the case either that the city of Haiphong is in Vietnam or that it is in India.,1
It is the case either that the city of Mersin is in Ukraine or that it is in Turkey.,1
It is the case either that the city of Tangshan is in India or that it is in Malaysia.,0
It is the case either that the city of Guilin is in the Dominican Republic or that it is in Korea.,0
It is the case either that the city of Suez is in Egypt or that it is in Philippines.,1
It is the case either that the city of Ufa is in South Korea or that it is in Turkey.,0
It is the case either that the city of Guigang is in China or that it is in Brazil.,1
It is the case either that the city of Leon de los Aldama is in India or that it is in China.,0
It is the case either that the city of Rui'an is in Indonesia or that it is in China.,0
It is the case either that the city of Zahedan is in Iran or that it is in Russia.,1
It is the case either that the city of Jinan is in China or that it is in Rwanda.,0
It is the case either that the city of Quzhou is in China or that it is in Mexico.,1
It is the case either that the city of Kanayannur is in Saudi Arabia or that it is in China.,0
It is the case either that the city of Nasiriyah is in Iraq or that it is in Zimbabwe.,1
It is the case either that the city of Baku is in Ukraine or that it is in China.,0
It is the case either that the city of Nanchang is in Philippines or that it is in China.,1
It is the case either that the city of Herat is in States or that it is in China.,0
It is the case either that the city of Perm is in Brazil or that it is in Russia.,1
It is the case either that the city of Sanya is in China or that it is in States.,1
It is the case either that the city of Santo Domingo Este is in India or that it is in China.,0
It is the case either that the city of Bikaner is in India or that it is in States.,1
It is the case either that the city of Suizhou is in Ukraine or that it is in China.,1
It is the case either that the city of Benin City is in China or that it is in Mozambique.,0
It is the case either that the city of Goyang-si is in China or that it is in Russia.,0
It is the case either that the city of Rahim Yar Khan is in Pakistan or that it is in Emirates.,1
It is the case either that the city of Volgograd is in Japan or that it is in Nigeria.,0
It is the case either that the city of Quebec is in Canada or that it is in Bangladesh.,1
It is the case either that the city of Rui'an is in Mozambique or that it is in Indonesia.,0
It is the case either that the city of Quetta is in Senegal or that it is in Kenya.,0
It is the case either that the city of Zaporizhzhya is in South Korea or that it is in China.,0
It is the case either that the city of Luohe is in India or that it is in China.,1
It is the case either that the city of N'Djamena is in India or that it is in China.,0
It is the case either that the city of Kozhikode is in India or that it is in Iraq.,1
It is the case either that the city of Linyi is in China or that it is in Iran.,1
It is the case either that the city of Arak is in India or that it is in China.,0
It is the case either that the city of Barnaul is in Russia or that it is in India.,1
It is the case either that the city of Dandong is in Kenya or that it is in China.,1
It is the case either that the city of Culiacan is in China or that it is in Mexico.,1
It is the case either that the city of Kanpur is in India or that it is in China.,1
It is the case either that the city of San Miguel de Tucuman is in China or that it is in Brazil.,0
It is the case either that the city of Mbuji-Mayi is in the Democratic Republic of the Iraq or that it is in Congo.,1
It is the case either that the city of Kermanshah is in Republic or that it is in China.,0
It is the case either that the city of Ta'if is in Russia or that it is in Venezuela.,0
It is the case either that the city of Bouake is in China or that it is in Congo.,0
It is the case either that the city of Pasig City is in Venezuela or that it is in Morocco.,0
It is the case either that the city of Comilla is in China or that it is in Bangladesh.,1
It is the case either that the city of Batam is in China or that it is in Indonesia.,1
It is the case either that the city of Busan is in Malaysia or that it is in Brazil.,0
It is the case either that the city of Ryazan' is in India or that it is in Russia.,1
It is the case either that the city of Sargodha is in India or that it is in China.,0
It is the case either that the city of Anshun is in Russia or that it is in China.,1
It is the case either that the city of Santiago de los Caballeros is in India or that it is in Burundi.,0
It is the case either that the city of Ningbo is in South Korea or that it is in China.,0
It is the case either that the city of Liaocheng is in China or that it is in Algeria.,1
It is the case either that the city of N'Djamena is in Iraq or that it is in Chad.,1
It is the case either that the city of Seattle is in the United Arabia or that it is in States.,1
It is the case either that the city of Longyan is in Benin or that it is in China.,0
It is the case either that the city of Suwon is in South China or that it is in Korea.,1
It is the case either that the city of Nizhniy Novgorod is in Italy or that it is in China.,0
It is the case either that the city of Malacca is in Malaysia or that it is in Russia.,1
It is the case either that the city of Rajshahi is in Argentina or that it is in Bangladesh.,1
It is the case either that the city of Barranquilla is in Philippines or that it is in Pakistan.,0
It is the case either that the city of Bucheon-si is in Brazil or that it is in Romania.,0
It is the case either that the city of Tianshui is in Canada or that it is in d'Ivoire.,0
It is the case either that the city of Bujumbura is in China or that it is in Burundi.,1
It is the case either that the city of Xining is in the United Arab Emirates or that it is in Korea.,0
It is the case either that the city of Ahmedabad is in Morocco or that it is in India.,1
It is the case either that the city of Guwahati is in India or that it is in Mexico.,1
It is the case either that the city of Madurai is in China or that it is in India.,1
It is the case either that the city of Yangon is in Kenya or that it is in China.,0
It is the case either that the city of Qiqihar is in India or that it is in Congo.,0
It is the case either that the city of Chizhou is in China or that it is in India.,1
It is the case either that the city of Zhangzhou is in China or that it is in India.,1
It is the case either that the city of Bucharest is in India or that it is in Italy.,0
It is the case either that the city of Duesseldorf is in Germany or that it is in China.,1
It is the case either that the city of Anqing is in Brazil or that it is in Tajikistan.,0
It is the case either that the city of Maturin is in Venezuela or that it is in Philippines.,1
It is the case either that the city of Tembisa is in the China or that it is in Philippines.,0
It is the case either that the city of Sorocaba is in Mexico or that it is in Indonesia.,0
It is the case either that the city of Jinan is in China or that it is in Rwanda.,0
It is the case either that the city of Huaihua is in Africa or that it is in China.,1
It is the case either that the city of Lahore is in Mexico or that it is in China.,0
It is the case either that the city of Voronezh is in Iran or that it is in Russia.,1
It is the case either that the city of Madurai is in China or that it is in Burundi.,0
It is the case either that the city of Libreville is in the United Russia or that it is in States.,0
It is the case either that the city of Lianyungang is in the Philippines or that it is in Iraq.,0
It is the case either that the city of Ludhiana is in India or that it is in Indonesia.,1
It is the case either that the city of Goeteborg is in South Belarus or that it is in Korea.,0
It is the case either that the city of Bogor is in South Korea or that it is in Russia.,0
It is the case either that the city of Guiyang is in South Germany or that it is in Korea.,0
It is the case either that the city of Hamamatsu is in Indonesia or that it is in Japan.,1
It is the case either that the city of Wroclaw is in China or that it is in Poland.,1
It is the case either that the city of Shijiazhuang is in Brazil or that it is in China.,1
It is the case either that the city of Zhanjiang is in India or that it is in Japan.,0
It is the case either that the city of Maoming is in Brazil or that it is in Iraq.,0
It is the case either that the city of Rajshahi is in Bangladesh or that it is in Pakistan.,1
It is the case either that the city of Cancun is in Myanmar or that it is in China.,0
It is the case either that the city of Dalian is in Canada or that it is in China.,1
It is the case either that the city of Bauchi is in Iran or that it is in Turkey.,0
It is the case either that the city of Detroit is in the United States or that it is in Brazil.,1
It is the case either that the city of Mississauga is in Canada or that it is in India.,1
It is the case either that the city of Thiruvananthapuram is in India or that it is in Egypt.,1
It is the case either that the city of Asuncion is in India or that it is in Nigeria.,0
It is the case either that the city of Omdurman is in Sudan or that it is in China.,1
It is the case either that the city of Kawaguchi is in Japan or that it is in Vietnam.,1
It is the case either that the city of Nova Iguacu is in Brazil or that it is in Sudan.,1
It is the case either that the city of Okayama is in China or that it is in Russia.,0
It is the case either that the city of Khabarovsk Vtoroy is in India or that it is in Russia.,1
It is the case either that the city of Ganzhou is in South India or that it is in Korea.,0
It is the case either that the city of Kota Kinabalu is in Malaysia or that it is in India.,1
It is the case either that the city of Kuala Lumpur is in Canada or that it is in Malaysia.,1
It is the case either that the city of Munich is in China or that it is in Iraq.,0
It is the case either that the city of Wroclaw is in Iran or that it is in Poland.,1
It is the case either that the city of Karaj is in Iran or that it is in Philippines.,1
It is the case either that the city of Bhilai is in Venezuela or that it is in China.,0
It is the case either that the city of Kashgar is in China or that it is in Philippines.,1
It is the case either that the city of New Kingston is in South Africa or that it is in Mexico.,0
It is the case either that the city of Huzhou is in Germany or that it is in Turkey.,0
It is the case either that the city of Ulsan is in South Africa or that it is in Korea.,0
It is the case either that the city of Linfen is in India or that it is in Iran.,0
It is the case either that the city of Konya is in States or that it is in Russia.,0
It is the case either that the city of Pingliang is in Tanzania or that it is in Kyrgyzstan.,0
It is the case either that the city of Zhanjiang is in China or that it is in India.,0
It is the case either that the city of Barquisimeto is in Venezuela or that it is in China.,1
It is the case either that the city of Maracaibo is in Venezuela or that it is in States.,1
It is the case either that the city of Makati City is in the Philippines or that it is in China.,1
It is the case either that the city of Brasilia is in China or that it is in Brazil.,1
It is the case either that the city of Ta'if is in Korea or that it is in Venezuela.,0
It is the case either that the city of Qom is in China or that it is in Iran.,1
