statement,label
It is the case either that Actinium has the symbol Yb or that it has the symbol Ar.,0
It is the case either that Cesium has the symbol Tc or that it has the symbol N.,0
It is the case either that Bismuth has the symbol Bi or that it has the symbol Ba.,1
It is the case either that Carbon has the symbol C or that it has the symbol Co.,1
It is the case either that Krypton has the symbol Kr or that it has the symbol Li.,1
It is the case either that Carbon has the symbol In or that it has the symbol Nb.,0
It is the case either that Zirconium has the symbol Zr or that it has the symbol Na.,1
It is the case either that Iridium has the symbol Fe or that it has the symbol Kr.,0
It is the case either that Bromine has the symbol Ce or that it has the symbol Mo.,0
It is the case either that Terbium has the symbol Tb or that it has the symbol He.,1
It is the case either that Selenium has the symbol As or that it has the symbol Se.,1
It is the case either that Strontium has the symbol Be or that it has the symbol Sr.,1
It is the case either that Samarium has the symbol Sm or that it has the symbol Co.,1
It is the case either that Radon has the symbol Re or that it has the symbol H.,0
It is the case either that Lead has the symbol Pb or that it has the symbol Na.,0
It is the case either that Hydrogen has the symbol H or that it has the symbol Tb.,1
It is the case either that Iron has the symbol Tl or that it has the symbol Hf.,0
It is the case either that Neon has the symbol S or that it has the symbol Lu.,0
It is the case either that Sodium has the symbol Sb or that it has the symbol Na.,1
It is the case either that Palladium has the symbol Nd or that it has the symbol Sm.,0
It is the case either that Osmium has the symbol Ag or that it has the symbol Rn.,0
It is the case either that Chlorine has the symbol Cl or that it has the symbol O.,1
It is the case either that Oxygen has the symbol Sb or that it has the symbol Ne.,0
It is the case either that Cesium has the symbol Pm or that it has the symbol Tc.,0
It is the case either that Rhodium has the symbol K or that it has the symbol Sn.,0
It is the case either that Astatine has the symbol Pa or that it has the symbol Mg.,0
It is the case either that Iridium has the symbol Xe or that it has the symbol Ir.,1
It is the case either that Iodine has the symbol Nb or that it has the symbol Cd.,0
It is the case either that Neodymium has the symbol Nd or that it has the symbol Np.,1
It is the case either that Xenon has the symbol Ta or that it has the symbol Xe.,1
It is the case either that Krypton has the symbol Nb or that it has the symbol Ba.,0
It is the case either that Thulium has the symbol Be or that it has the symbol Ne.,0
It is the case either that Lutetium has the symbol Sb or that it has the symbol Be.,0
It is the case either that Cesium has the symbol F or that it has the symbol Cs.,1
It is the case either that Xenon has the symbol Yb or that it has the symbol Xe.,1
It is the case either that Actinium has the symbol Ar or that it has the symbol H.,0
It is the case either that Gold has the symbol Ce or that it has the symbol Au.,1
It is the case either that Thulium has the symbol Ne or that it has the symbol Cl.,0
It is the case either that Uranium has the symbol Re or that it has the symbol Ac.,0
It is the case either that Francium has the symbol Sc or that it has the symbol Fr.,1
It is the case either that Zinc has the symbol Ne or that it has the symbol Zn.,1
It is the case either that Tin has the symbol Be or that it has the symbol Tc.,0
It is the case either that Scandium has the symbol Rn or that it has the symbol La.,0
It is the case either that Iridium has the symbol Fe or that it has the symbol Co.,0
It is the case either that Carbon has the symbol Na or that it has the symbol C.,1
It is the case either that Carbon has the symbol Rb or that it has the symbol C.,1
It is the case either that Cadmium has the symbol Ir or that it has the symbol Rh.,0
It is the case either that Radium has the symbol N or that it has the symbol Sm.,0
It is the case either that Titanium has the symbol Co or that it has the symbol B.,0
It is the case either that Neon has the symbol P or that it has the symbol Ne.,1
It is the case either that Silicon has the symbol Si or that it has the symbol Pt.,1
It is the case either that Oxygen has the symbol Pr or that it has the symbol O.,1
It is the case either that Zinc has the symbol Fe or that it has the symbol Fr.,0
It is the case either that Molybdenum has the symbol Ac or that it has the symbol Mo.,1
It is the case either that Fluorine has the symbol C or that it has the symbol N.,0
It is the case either that Arsenic has the symbol Ar or that it has the symbol Re.,0
It is the case either that Carbon has the symbol In or that it has the symbol Xe.,0
It is the case either that Gadolinium has the symbol Gd or that it has the symbol Mg.,1
It is the case either that Germanium has the symbol Ge or that it has the symbol Po.,1
It is the case either that Gadolinium has the symbol F or that it has the symbol Hg.,0
It is the case either that Ytterbium has the symbol Mo or that it has the symbol Ho.,0
It is the case either that Thorium has the symbol Au or that it has the symbol Se.,0
It is the case either that Bismuth has the symbol La or that it has the symbol Sb.,0
It is the case either that Technetium has the symbol Tc or that it has the symbol Fe.,1
It is the case either that Actinium has the symbol Bi or that it has the symbol Ac.,1
It is the case either that Niobium has the symbol S or that it has the symbol Nb.,1
It is the case either that Gold has the symbol Ge or that it has the symbol Au.,1
It is the case either that Boron has the symbol B or that it has the symbol Zr.,1
It is the case either that Sodium has the symbol Lu or that it has the symbol N.,0
It is the case either that Radon has the symbol Rn or that it has the symbol Be.,1
It is the case either that Neodymium has the symbol Lu or that it has the symbol Ac.,0
It is the case either that Rhenium has the symbol Re or that it has the symbol Zr.,1
It is the case either that Thulium has the symbol Ne or that it has the symbol Na.,0
It is the case either that Yttrium has the symbol Sc or that it has the symbol U.,0
It is the case either that Thorium has the symbol Th or that it has the symbol Sb.,1
It is the case either that Argon has the symbol Sc or that it has the symbol Co.,0
It is the case either that Neodymium has the symbol Ac or that it has the symbol Lu.,0
It is the case either that Samarium has the symbol Sm or that it has the symbol Pa.,1
It is the case either that Niobium has the symbol Rh or that it has the symbol Br.,0
It is the case either that Gallium has the symbol Ga or that it has the symbol Sm.,1
It is the case either that Lanthanum has the symbol Po or that it has the symbol Sc.,0
It is the case either that Indium has the symbol As or that it has the symbol Ce.,0
It is the case either that Calcium has the symbol Na or that it has the symbol Ca.,1
It is the case either that Boron has the symbol B or that it has the symbol La.,1
It is the case either that Samarium has the symbol Sm or that it has the symbol O.,1
It is the case either that Bromine has the symbol Sn or that it has the symbol Br.,1
It is the case either that Samarium has the symbol Mo or that it has the symbol Sm.,1
It is the case either that Calcium has the symbol Cl or that it has the symbol P.,0
It is the case either that Actinium has the symbol Ac or that it has the symbol P.,1
It is the case either that Carbon has the symbol Al or that it has the symbol C.,1
It is the case either that Barium has the symbol Sb or that it has the symbol Ba.,0
It is the case either that Holmium has the symbol N or that it has the symbol Tb.,0
It is the case either that Potassium has the symbol Dy or that it has the symbol K.,1
It is the case either that Arsenic has the symbol Re or that it has the symbol Mg.,0
It is the case either that Radon has the symbol N or that it has the symbol Rn.,1
It is the case either that Promethium has the symbol Dy or that it has the symbol Pr.,0
It is the case either that Silicon has the symbol Rn or that it has the symbol La.,0
It is the case either that Helium has the symbol He or that it has the symbol Pr.,1
It is the case either that Ruthenium has the symbol Au or that it has the symbol Rh.,0
It is the case either that Neon has the symbol Lu or that it has the symbol Tl.,0
It is the case either that Barium has the symbol Sb or that it has the symbol Tb.,0
It is the case either that Francium has the symbol Fr or that it has the symbol Ho.,1
It is the case either that Potassium has the symbol K or that it has the symbol Er.,1
It is the case either that Boron has the symbol Dy or that it has the symbol B.,1
It is the case either that Rubidium has the symbol Rb or that it has the symbol Np.,1
It is the case either that Molybdenum has the symbol Mo or that it has the symbol Zr.,1
It is the case either that Francium has the symbol Br or that it has the symbol Fr.,1
It is the case either that Carbon has the symbol Na or that it has the symbol In.,0
It is the case either that Cadmium has the symbol Cd or that it has the symbol Hg.,1
It is the case either that Ruthenium has the symbol Se or that it has the symbol Ru.,1
It is the case either that Neodymium has the symbol I or that it has the symbol Nd.,1
It is the case either that Beryllium has the symbol Be or that it has the symbol Mo.,1
It is the case either that Iridium has the symbol Ir or that it has the symbol Mn.,1
It is the case either that Barium has the symbol Sb or that it has the symbol Au.,0
It is the case either that Promethium has the symbol Pm or that it has the symbol Sc.,1
It is the case either that Chlorine has the symbol Cr or that it has the symbol Hg.,0
It is the case either that Selenium has the symbol Cs or that it has the symbol Se.,1
It is the case either that Rubidium has the symbol Rb or that it has the symbol Os.,1
It is the case either that Nickel has the symbol Sb or that it has the symbol Ni.,1
It is the case either that Germanium has the symbol Ir or that it has the symbol Ge.,1
It is the case either that Tin has the symbol Be or that it has the symbol Cs.,0
It is the case either that Boron has the symbol Zr or that it has the symbol Pm.,0
It is the case either that Promethium has the symbol Pm or that it has the symbol Ne.,1
It is the case either that Silicon has the symbol Na or that it has the symbol Si.,1
It is the case either that Radon has the symbol Sb or that it has the symbol H.,0
It is the case either that Aluminum has the symbol Sc or that it has the symbol F.,0
It is the case either that Ytterbium has the symbol Sb or that it has the symbol Mo.,0
It is the case either that Niobium has the symbol Hf or that it has the symbol Rh.,0
It is the case either that Samarium has the symbol Sm or that it has the symbol Mg.,1
It is the case either that Boron has the symbol Mo or that it has the symbol B.,1
It is the case either that Tellurium has the symbol Te or that it has the symbol Lu.,1
It is the case either that Cadmium has the symbol Ir or that it has the symbol C.,0
It is the case either that Osmium has the symbol Rn or that it has the symbol Ac.,0
It is the case either that Potassium has the symbol K or that it has the symbol Er.,1
It is the case either that Sodium has the symbol Mg or that it has the symbol Lu.,0
It is the case either that Technetium has the symbol Tc or that it has the symbol Gd.,1
It is the case either that Neptunium has the symbol Sc or that it has the symbol Na.,0
It is the case either that Neodymium has the symbol Ac or that it has the symbol Ar.,0
It is the case either that Neptunium has the symbol Na or that it has the symbol Al.,0
It is the case either that Neptunium has the symbol Na or that it has the symbol Hf.,0
It is the case either that Strontium has the symbol C or that it has the symbol Sn.,0
It is the case either that Actinium has the symbol Mo or that it has the symbol Ar.,0
It is the case either that Lutetium has the symbol Lu or that it has the symbol Tl.,1
It is the case either that Protactinium has the symbol I or that it has the symbol Pa.,1
It is the case either that Dysprosium has the symbol Sc or that it has the symbol Dy.,1
It is the case either that Sulfur has the symbol S or that it has the symbol Co.,1
It is the case either that Silicon has the symbol Te or that it has the symbol Si.,1
It is the case either that Aluminum has the symbol Th or that it has the symbol Sc.,0
It is the case either that Dysprosium has the symbol Dy or that it has the symbol Tc.,1
It is the case either that Helium has the symbol Xe or that it has the symbol Th.,0
It is the case either that Terbium has the symbol Sn or that it has the symbol Ta.,0
It is the case either that Chromium has the symbol Cs or that it has the symbol Cr.,1
It is the case either that Phosphorus has the symbol P or that it has the symbol Na.,1
It is the case either that Helium has the symbol He or that it has the symbol Ac.,1
It is the case either that Selenium has the symbol Pm or that it has the symbol Se.,1
It is the case either that Radon has the symbol Cr or that it has the symbol Rn.,1
It is the case either that Oxygen has the symbol Rh or that it has the symbol Ne.,0
It is the case either that Neon has the symbol La or that it has the symbol Lu.,0
It is the case either that Tantalum has the symbol Bi or that it has the symbol Cs.,0
It is the case either that Calcium has the symbol Np or that it has the symbol Ca.,1
It is the case either that Hydrogen has the symbol Th or that it has the symbol H.,1
It is the case either that Gadolinium has the symbol Hg or that it has the symbol Al.,0
It is the case either that Magnesium has the symbol Lu or that it has the symbol Mg.,1
It is the case either that Holmium has the symbol Pr or that it has the symbol Ho.,1
It is the case either that Oxygen has the symbol Ne or that it has the symbol Lu.,0
It is the case either that Cobalt has the symbol Pb or that it has the symbol Lu.,0
It is the case either that Tungsten has the symbol Zr or that it has the symbol W.,1
It is the case either that Cobalt has the symbol Sn or that it has the symbol Lu.,0
It is the case either that Zinc has the symbol Zn or that it has the symbol Pt.,1
It is the case either that Francium has the symbol Fr or that it has the symbol Gd.,1
It is the case either that Gold has the symbol Au or that it has the symbol Eu.,1
It is the case either that Potassium has the symbol Tb or that it has the symbol K.,1
It is the case either that Thorium has the symbol Mo or that it has the symbol Th.,1
It is the case either that Rubidium has the symbol Kr or that it has the symbol Au.,0
It is the case either that Radium has the symbol Eu or that it has the symbol Sm.,0
It is the case either that Radium has the symbol Sm or that it has the symbol Lu.,0
It is the case either that Neptunium has the symbol Na or that it has the symbol Tb.,0
It is the case either that Boron has the symbol Ta or that it has the symbol B.,1
It is the case either that Ytterbium has the symbol Yb or that it has the symbol Xe.,1
It is the case either that Chromium has the symbol Ru or that it has the symbol Re.,0
It is the case either that Palladium has the symbol Ir or that it has the symbol Pd.,1
It is the case either that Magnesium has the symbol Sm or that it has the symbol Br.,0
It is the case either that Copper has the symbol Cu or that it has the symbol Np.,1
It is the case either that Rubidium has the symbol Ca or that it has the symbol Kr.,0
It is the case either that Chromium has the symbol Po or that it has the symbol Cr.,1
It is the case either that Tellurium has the symbol O or that it has the symbol Ar.,0
It is the case either that Protactinium has the symbol Cr or that it has the symbol Pa.,1
It is the case either that Nickel has the symbol Fe or that it has the symbol Ni.,1
It is the case either that Boron has the symbol Fr or that it has the symbol B.,1
It is the case either that Ruthenium has the symbol As or that it has the symbol Au.,0
It is the case either that Nitrogen has the symbol Cr or that it has the symbol N.,1
It is the case either that Silver has the symbol La or that it has the symbol Sb.,0
It is the case either that Antimony has the symbol Cs or that it has the symbol Sb.,1
It is the case either that Gallium has the symbol Ne or that it has the symbol Ga.,1
It is the case either that Beryllium has the symbol Be or that it has the symbol Pt.,1
It is the case either that Terbium has the symbol Tb or that it has the symbol Tl.,1
It is the case either that Rhodium has the symbol Rh or that it has the symbol Sr.,1
It is the case either that Sulfur has the symbol Ag or that it has the symbol S.,1
It is the case either that Technetium has the symbol Rn or that it has the symbol Tc.,1
It is the case either that Protactinium has the symbol Be or that it has the symbol Ir.,0
It is the case either that Boron has the symbol Pm or that it has the symbol Cs.,0
It is the case either that Radon has the symbol Nd or that it has the symbol H.,0
It is the case either that Terbium has the symbol Ta or that it has the symbol K.,0
It is the case either that Iron has the symbol Tl or that it has the symbol Nb.,0
It is the case either that Potassium has the symbol K or that it has the symbol Be.,1
It is the case either that Rhodium has the symbol Tl or that it has the symbol Rh.,1
It is the case either that Samarium has the symbol Sm or that it has the symbol Rh.,1
It is the case either that Krypton has the symbol Nb or that it has the symbol Ne.,0
It is the case either that Arsenic has the symbol Mo or that it has the symbol As.,1
It is the case either that Praseodymium has the symbol Cl or that it has the symbol Pr.,1
It is the case either that Potassium has the symbol Al or that it has the symbol K.,1
It is the case either that Sulfur has the symbol S or that it has the symbol Cl.,1
It is the case either that Protactinium has the symbol La or that it has the symbol Pa.,1
It is the case either that Bismuth has the symbol Rh or that it has the symbol La.,0
It is the case either that Zinc has the symbol Fr or that it has the symbol H.,0
It is the case either that Iridium has the symbol Fe or that it has the symbol Ho.,0
It is the case either that Hafnium has the symbol Nd or that it has the symbol Ho.,0
It is the case either that Helium has the symbol Tl or that it has the symbol He.,1
It is the case either that Indium has the symbol Ne or that it has the symbol In.,1
It is the case either that Silver has the symbol Fr or that it has the symbol Sb.,0
It is the case either that Chlorine has the symbol As or that it has the symbol Cr.,0
It is the case either that Gallium has the symbol B or that it has the symbol Ga.,1
It is the case either that Hydrogen has the symbol Ge or that it has the symbol Pt.,0
It is the case either that Neon has the symbol Lu or that it has the symbol O.,0
It is the case either that Argon has the symbol Co or that it has the symbol Sr.,0
It is the case either that Zinc has the symbol Po or that it has the symbol Zn.,1
It is the case either that Lead has the symbol K or that it has the symbol Na.,0
It is the case either that Nickel has the symbol Rb or that it has the symbol Ir.,0
It is the case either that Tin has the symbol Ti or that it has the symbol Be.,0
It is the case either that Actinium has the symbol Ar or that it has the symbol Na.,0
It is the case either that Lanthanum has the symbol Po or that it has the symbol Ac.,0
It is the case either that Osmium has the symbol Rn or that it has the symbol Br.,0
It is the case either that Platinum has the symbol Pt or that it has the symbol Kr.,1
It is the case either that Xenon has the symbol Xe or that it has the symbol Be.,1
It is the case either that Ytterbium has the symbol Yb or that it has the symbol Ru.,1
It is the case either that Sulfur has the symbol Au or that it has the symbol S.,1
It is the case either that Scandium has the symbol Sc or that it has the symbol Ta.,1
It is the case either that Nitrogen has the symbol Sb or that it has the symbol N.,1
It is the case either that Calcium has the symbol Au or that it has the symbol Ca.,1
It is the case either that Tantalum has the symbol Ne or that it has the symbol Cs.,0
It is the case either that Neon has the symbol Ne or that it has the symbol Br.,1
It is the case either that Sulfur has the symbol S or that it has the symbol Rn.,1
It is the case either that Tantalum has the symbol Cs or that it has the symbol Rn.,0
It is the case either that Polonium has the symbol Po or that it has the symbol Ra.,1
It is the case either that Selenium has the symbol Se or that it has the symbol Cr.,1
It is the case either that Tungsten has the symbol Zr or that it has the symbol U.,0
It is the case either that Copper has the symbol Fr or that it has the symbol Cu.,1
It is the case either that Magnesium has the symbol U or that it has the symbol Mg.,1
It is the case either that Lanthanum has the symbol Po or that it has the symbol Cs.,0
It is the case either that Radium has the symbol At or that it has the symbol Ra.,1
It is the case either that Cadmium has the symbol Mg or that it has the symbol Ir.,0
It is the case either that Copper has the symbol Ni or that it has the symbol Ta.,0
It is the case either that Samarium has the symbol Pr or that it has the symbol Sc.,0
It is the case either that Yttrium has the symbol Cs or that it has the symbol Y.,1
It is the case either that Thulium has the symbol Pr or that it has the symbol Tm.,1
It is the case either that Francium has the symbol Yb or that it has the symbol Tl.,0
It is the case either that Radon has the symbol Rn or that it has the symbol Po.,1
It is the case either that Chlorine has the symbol Cr or that it has the symbol Ir.,0
It is the case either that Samarium has the symbol Ba or that it has the symbol Sm.,1
It is the case either that Gallium has the symbol Co or that it has the symbol Ga.,1
It is the case either that Rubidium has the symbol Ni or that it has the symbol Rb.,1
It is the case either that Xenon has the symbol F or that it has the symbol P.,0
It is the case either that Gallium has the symbol Yb or that it has the symbol Ga.,1
It is the case either that Platinum has the symbol Pt or that it has the symbol Ru.,1
It is the case either that Aluminum has the symbol Sc or that it has the symbol Au.,0
It is the case either that Phosphorus has the symbol P or that it has the symbol Er.,1
It is the case either that Silicon has the symbol Rh or that it has the symbol Si.,1
It is the case either that Zinc has the symbol Zn or that it has the symbol Fe.,1
It is the case either that Samarium has the symbol Fe or that it has the symbol Sm.,1
It is the case either that Ytterbium has the symbol U or that it has the symbol Yb.,1
It is the case either that Tin has the symbol Be or that it has the symbol Fr.,0
It is the case either that Strontium has the symbol Tm or that it has the symbol Sr.,1
It is the case either that Platinum has the symbol La or that it has the symbol F.,0
It is the case either that Gold has the symbol Au or that it has the symbol Sb.,1
It is the case either that Yttrium has the symbol Mo or that it has the symbol U.,0
It is the case either that Protactinium has the symbol Si or that it has the symbol Pa.,1
It is the case either that Uranium has the symbol U or that it has the symbol Gd.,1
It is the case either that Bromine has the symbol Mo or that it has the symbol B.,0
It is the case either that Argon has the symbol Ar or that it has the symbol N.,1
It is the case either that Cesium has the symbol Cs or that it has the symbol Lu.,1
It is the case either that Gallium has the symbol Sb or that it has the symbol Cs.,0
It is the case either that Carbon has the symbol Er or that it has the symbol C.,1
It is the case either that Thulium has the symbol Fe or that it has the symbol Ne.,0
It is the case either that Rubidium has the symbol Zn or that it has the symbol Kr.,0
It is the case either that Rubidium has the symbol W or that it has the symbol Rb.,1
It is the case either that Erbium has the symbol Er or that it has the symbol Tl.,1
It is the case either that Praseodymium has the symbol Sb or that it has the symbol Sc.,0
It is the case either that Actinium has the symbol Co or that it has the symbol Ac.,1
It is the case either that Antimony has the symbol Al or that it has the symbol Eu.,0
It is the case either that Argon has the symbol Ar or that it has the symbol Mn.,1
It is the case either that Thallium has the symbol Sr or that it has the symbol Ac.,0
It is the case either that Nitrogen has the symbol Tb or that it has the symbol La.,0
It is the case either that Oxygen has the symbol Po or that it has the symbol O.,1
It is the case either that Copper has the symbol Eu or that it has the symbol Ta.,0
It is the case either that Chlorine has the symbol Cl or that it has the symbol N.,1
It is the case either that Argon has the symbol Ra or that it has the symbol Co.,0
It is the case either that Nitrogen has the symbol Rh or that it has the symbol N.,1
It is the case either that Samarium has the symbol Pr or that it has the symbol Sn.,0
It is the case either that Thulium has the symbol Al or that it has the symbol Ne.,0
It is the case either that Xenon has the symbol Xe or that it has the symbol Lu.,1
It is the case either that Oxygen has the symbol Sr or that it has the symbol Ne.,0
It is the case either that Gallium has the symbol Cs or that it has the symbol Br.,0
It is the case either that Germanium has the symbol Ge or that it has the symbol Be.,1
It is the case either that Mercury has the symbol Ar or that it has the symbol Hg.,1
It is the case either that Bromine has the symbol Br or that it has the symbol Sc.,1
It is the case either that Francium has the symbol Fr or that it has the symbol Rn.,1
It is the case either that Hydrogen has the symbol H or that it has the symbol Ca.,1
It is the case either that Scandium has the symbol Rn or that it has the symbol Sc.,0
It is the case either that Selenium has the symbol Se or that it has the symbol Ni.,1
It is the case either that Niobium has the symbol Nb or that it has the symbol Kr.,1
It is the case either that Boron has the symbol Zr or that it has the symbol Pm.,0
It is the case either that Radon has the symbol Eu or that it has the symbol H.,0
It is the case either that Hafnium has the symbol Hf or that it has the symbol As.,1
It is the case either that Fluorine has the symbol Au or that it has the symbol N.,0
It is the case either that Praseodymium has the symbol Si or that it has the symbol Sc.,0
It is the case either that Tellurium has the symbol O or that it has the symbol Ra.,0
It is the case either that Neon has the symbol Ne or that it has the symbol Sn.,1
It is the case either that Scandium has the symbol F or that it has the symbol Sc.,1
It is the case either that Gadolinium has the symbol N or that it has the symbol Hg.,0
It is the case either that Strontium has the symbol La or that it has the symbol Sr.,1
It is the case either that Uranium has the symbol As or that it has the symbol U.,1
It is the case either that Sodium has the symbol Na or that it has the symbol La.,1
It is the case either that Yttrium has the symbol S or that it has the symbol Y.,1
It is the case either that Calcium has the symbol P or that it has the symbol Ru.,0
It is the case either that Selenium has the symbol Na or that it has the symbol Tl.,0
It is the case either that Beryllium has the symbol Re or that it has the symbol Be.,1
It is the case either that Uranium has the symbol Ru or that it has the symbol Re.,0
It is the case either that Gallium has the symbol Pd or that it has the symbol Cs.,0
It is the case either that Rhodium has the symbol Sn or that it has the symbol Lu.,0
It is the case either that Sodium has the symbol Hf or that it has the symbol Lu.,0
It is the case either that Copper has the symbol P or that it has the symbol Cu.,1
It is the case either that Fluorine has the symbol F or that it has the symbol Ti.,1
It is the case either that Cadmium has the symbol Ir or that it has the symbol P.,0
It is the case either that Bromine has the symbol Br or that it has the symbol Ar.,1
It is the case either that Gadolinium has the symbol Tb or that it has the symbol Gd.,1
It is the case either that Zirconium has the symbol Zr or that it has the symbol Na.,1
It is the case either that Tantalum has the symbol Cs or that it has the symbol U.,0
It is the case either that Cobalt has the symbol Lu or that it has the symbol Sb.,0
It is the case either that Manganese has the symbol Al or that it has the symbol Gd.,0
It is the case either that Zinc has the symbol Ru or that it has the symbol Fr.,0
It is the case either that Gallium has the symbol Ne or that it has the symbol Cs.,0
It is the case either that Palladium has the symbol Pd or that it has the symbol Cs.,1
It is the case either that Neodymium has the symbol La or that it has the symbol Nd.,1
It is the case either that Hydrogen has the symbol Re or that it has the symbol Pt.,0
It is the case either that Zirconium has the symbol Mo or that it has the symbol Eu.,0
It is the case either that Zirconium has the symbol Zr or that it has the symbol Tb.,1
It is the case either that Manganese has the symbol O or that it has the symbol Gd.,0
It is the case either that Rhodium has the symbol Mg or that it has the symbol Rh.,1
It is the case either that Zinc has the symbol As or that it has the symbol Fr.,0
It is the case either that Astatine has the symbol At or that it has the symbol Ga.,1
It is the case either that Oxygen has the symbol Ne or that it has the symbol Zn.,0
It is the case either that Germanium has the symbol Yb or that it has the symbol Br.,0
It is the case either that Tellurium has the symbol Te or that it has the symbol Ta.,1
It is the case either that Hafnium has the symbol Se or that it has the symbol Nd.,0
It is the case either that Strontium has the symbol Co or that it has the symbol Sr.,1
It is the case either that Osmium has the symbol Rn or that it has the symbol Sb.,0
It is the case either that Molybdenum has the symbol Np or that it has the symbol Ar.,0
It is the case either that Strontium has the symbol Zr or that it has the symbol Sn.,0
It is the case either that Barium has the symbol Ba or that it has the symbol Ne.,1
It is the case either that Aluminum has the symbol F or that it has the symbol Al.,1
It is the case either that Iridium has the symbol Ir or that it has the symbol As.,1
It is the case either that Nitrogen has the symbol Nd or that it has the symbol N.,1
It is the case either that Hydrogen has the symbol Pt or that it has the symbol Bi.,0
It is the case either that Barium has the symbol Ba or that it has the symbol Zn.,1
It is the case either that Lanthanum has the symbol Cs or that it has the symbol Po.,0
It is the case either that Nitrogen has the symbol La or that it has the symbol O.,0
It is the case either that Niobium has the symbol Rh or that it has the symbol Dy.,0
It is the case either that Silicon has the symbol Mo or that it has the symbol Si.,1
It is the case either that Tellurium has the symbol O or that it has the symbol La.,0
It is the case either that Holmium has the symbol Tb or that it has the symbol Se.,0
It is the case either that Tungsten has the symbol Zr or that it has the symbol Cr.,0
It is the case either that Aluminum has the symbol O or that it has the symbol Sc.,0
It is the case either that Cadmium has the symbol Lu or that it has the symbol Cd.,1
It is the case either that Germanium has the symbol Pd or that it has the symbol Br.,0
It is the case either that Tungsten has the symbol W or that it has the symbol Dy.,1
It is the case either that Thulium has the symbol Tm or that it has the symbol Br.,1
It is the case either that Polonium has the symbol Tb or that it has the symbol Cs.,0
It is the case either that Indium has the symbol Os or that it has the symbol As.,0
It is the case either that Thorium has the symbol Lu or that it has the symbol Th.,1
It is the case either that Dysprosium has the symbol Gd or that it has the symbol U.,0
It is the case either that Nitrogen has the symbol U or that it has the symbol N.,1
It is the case either that Radon has the symbol Rn or that it has the symbol Lu.,1
It is the case either that Carbon has the symbol Ir or that it has the symbol In.,0
It is the case either that Niobium has the symbol Ne or that it has the symbol Rh.,0
It is the case either that Radon has the symbol Ge or that it has the symbol Rn.,1
It is the case either that Fluorine has the symbol Br or that it has the symbol N.,0
It is the case either that Phosphorus has the symbol Zn or that it has the symbol W.,0
It is the case either that Boron has the symbol Pm or that it has the symbol Mo.,0
It is the case either that Lanthanum has the symbol La or that it has the symbol Cs.,1
It is the case either that Gold has the symbol Tb or that it has the symbol Au.,1
It is the case either that Calcium has the symbol P or that it has the symbol Sm.,0
It is the case either that Argon has the symbol Ar or that it has the symbol Li.,1
